CaseID,Activity,Timestamp,Resource,Cost
PO-1326,Reject,2024-02-04 21:54:48,Manager X,174
PO-1326,Revise,2024-02-05 02:43:03,Buyer B,185
PO-1326,Approve,2024-02-05 08:55:50,Manager X,85
PO-1326,Send to Vendor,2024-02-05 13:23:38,System,173
PO-1326,Receive Goods,2024-02-09 08:15:11,Warehouse,86
PO-1326,Receive Invoice,2024-02-12 11:15:44,AP Clerk 1,37
PO-1326,Pay,2024-02-15 22:58:56,AP Clerk 2,93
PO-1327,Create PO,2024-02-28 07:18:49,Buyer C,101
PO-1327,Approve,2024-02-29 06:28:31,Manager Y,126
PO-1327,Send to Vendor,2024-02-29 09:36:24,System,123
PO-1327,Receive Goods,2024-03-05 05:00:20,Warehouse,159
PO-1327,Receive Invoice,2024-03-08 17:31:30,AP Clerk 1,116
PO-1327,Pay,2024-03-21 06:24:44,AP Clerk 2,47
PO-1328,Create PO,2024-03-14 04:23:27,Buyer C,128
PO-1328,Approve,2024-03-15 08:28:38,Manager X,57
PO-1328,Send to Vendor,2024-03-15 14:55:56,System,78
PO-1328,Receive Invoice,2024-03-19 07:59:23,AP Clerk 1,136
PO-1328,Receive Goods,2024-03-20 20:27:29,Warehouse,157
PO-1328,Pay,2024-03-27 00:55:04,AP Clerk 1,133
PO-1329,Create PO,2024-02-12 08:36:01,Buyer A,145
PO-1329,Approve,2024-02-13 00:29:31,Manager Y,42
PO-1329,Send to Vendor,2024-02-13 07:21:32,System,164
PO-1329,Receive Goods,2024-02-16 17:33:49,Warehouse,58
PO-1329,Receive Invoice,2024-02-19 18:01:10,AP Clerk 1,109
PO-1329,Pay,2024-02-27 10:29:53,AP Clerk 2,89
PO-1330,Create PO,2024-02-19 17:53:35,Buyer C,99
PO-1330,Approve,2024-02-20 04:14:05,Manager Y,157
PO-1330,Reject,2024-02-20 10:09:56,Manager Y,123
PO-1330,Revise,2024-02-21 16:31:14,Buyer C,169
PO-1330,Approve,2024-02-22 10:53:05,Manager Y,166
PO-1330,Send to Vendor,2024-02-22 14:38:31,System,37
PO-1330,Receive Goods,2024-03-03 14:28:22,Warehouse,59
PO-1330,Receive Invoice,2024-03-06 04:46:52,AP Clerk 1,33
PO-1330,Pay,2024-03-08 14:12:14,AP Clerk 2,165
PO-1331,Create PO,2024-01-16 22:58:55,Buyer A,60
PO-1331,Approve,2024-01-17 06:22:13,Manager X,170
PO-1331,Send to Vendor,2024-01-17 14:00:33,System,126
PO-1331,Receive Goods,2024-01-23 01:31:39,Warehouse,44
PO-1331,Receive Invoice,2024-01-25 16:38:38,AP Clerk 1,162
PO-1331,Pay,2024-02-05 22:06:48,AP Clerk 1,197
PO-1332,Create PO,2024-03-15 01:40:13,Buyer B,167
PO-1332,Approve,2024-03-16 05:51:29,Manager X,117
PO-1332,Reject,2024-03-16 14:33:08,Manager Y,74
PO-1332,Revise,2024-03-17 17:58:45,Buyer A,25
PO-1332,Approve,2024-03-18 15:08:53,Manager Y,38
PO-1332,Send to Vendor,2024-03-18 23:03:50,System,58
PO-1332,Receive Goods,2024-03-26 19:08:30,Warehouse,54
PO-1332,Receive Invoice,2024-03-29 06:39:52,AP Clerk 1,190
PO-1332,Pay,2024-04-09 10:53:19,AP Clerk 1,117
PO-1333,Create PO,2024-02-26 04:18:11,Buyer B,102
PO-1333,Approve,2024-02-27 08:10:45,Manager X,101
PO-1333,Send to Vendor,2024-02-27 14:30:49,System,103
PO-1333,Receive Goods,2024-03-02 23:22:17,Warehouse,194
PO-1333,Receive Invoice,2024-03-06 00:50:09,AP Clerk 1,107
PO-1333,Pay,2024-03-13 11:39:31,AP Clerk 1,175
PO-1334,Create PO,2024-02-11 22:55:49,Buyer B,156
PO-1334,Approve,2024-02-12 17:46:02,Manager X,103
PO-1334,Send to Vendor,2024-02-12 22:05:34,System,43
PO-1334,Receive Invoice,2024-02-18 12:54:31,AP Clerk 1,195
PO-1334,Receive Goods,2024-02-20 22:50:20,Warehouse,151
PO-1334,Pay,2024-02-28 16:50:27,AP Clerk 2,176
PO-1335,Create PO,2024-01-14 01:10:49,Buyer C,93
PO-1335,Approve,2024-01-15 01:19:14,Manager X,63
PO-1335,Send to Vendor,2024-01-15 08:45:20,System,157
PO-1335,Receive Goods,2024-01-22 11:42:07,Warehouse,199
PO-1335,Receive Invoice,2024-01-24 02:52:32,AP Clerk 2,130
PO-1335,Pay,2024-01-27 19:32:23,AP Clerk 1,83
PO-1336,Create PO,2024-01-18 17:22:52,Buyer C,169
PO-1336,Approve,2024-01-19 17:12:16,Manager X,191
PO-1336,Send to Vendor,2024-01-19 21:02:40,System,179
PO-1336,Receive Goods,2024-01-26 20:46:47,Warehouse,188
PO-1336,Receive Invoice,2024-01-30 09:01:53,AP Clerk 1,65
PO-1336,Pay,2024-02-06 00:11:58,AP Clerk 1,157
PO-1337,Create PO,2024-02-14 03:00:40,Buyer B,146
PO-1337,Approve,2024-02-15 05:53:31,Manager Y,23
PO-1337,Reject,2024-02-15 10:13:24,Manager Y,170
PO-1337,Revise,2024-02-16 10:17:28,Buyer B,47
PO-1337,Approve,2024-02-17 09:17:36,Manager Y,149
PO-1337,Send to Vendor,2024-02-17 13:16:15,System,153
PO-1337,Receive Goods,2024-02-24 14:51:22,Warehouse,22
PO-1337,Receive Invoice,2024-02-27 07:01:05,AP Clerk 2,85
PO-1337,Pay,2024-03-01 22:28:43,AP Clerk 2,31
PO-1338,Create PO,2024-01-20 14:02:09,Buyer A,188
PO-1338,Approve,2024-01-20 22:17:37,Manager X,184
PO-1338,Send to Vendor,2024-01-21 04:27:45,System,196
PO-1338,Receive Goods,2024-01-26 22:07:14,Warehouse,26
PO-1338,Receive Invoice,2024-01-29 17:12:05,AP Clerk 1,141
PO-1338,Pay,2024-02-03 10:02:19,AP Clerk 1,45
PO-1339,Create PO,2024-01-16 07:00:00,Buyer C,57
PO-1339,Approve,2024-01-17 03:56:44,Manager X,91
PO-1339,Reject,2024-01-17 08:52:54,Manager X,32
PO-1339,Revise,2024-01-18 02:47:17,Buyer B,107
PO-1339,Approve,2024-01-18 23:18:40,Manager X,101
PO-1339,Send to Vendor,2024-01-19 05:15:22,System,119
PO-1339,Receive Goods,2024-01-22 22:37:58,Warehouse,74
PO-1339,Receive Invoice,2024-01-25 23:24:53,AP Clerk 2,78
PO-1339,Pay,2024-02-09 15:16:26,AP Clerk 1,175
PO-1340,Create PO,2024-01-10 22:48:18,Buyer C,40
PO-1340,Approve,2024-01-11 20:29:07,Manager Y,73
PO-1340,Reject,2024-01-12 07:38:04,Manager X,71
PO-1340,Revise,2024-01-12 17:31:03,Buyer B,95
PO-1340,Approve,2024-01-12 20:29:06,Manager Y,91
PO-1340,Send to Vendor,2024-01-13 02:17:40,System,104
PO-1340,Receive Goods,2024-01-19 16:29:08,Warehouse,185
PO-1340,Receive Invoice,2024-01-22 11:49:25,AP Clerk 2,84
PO-1340,Pay,2024-02-01 10:20:54,AP Clerk 1,67
PO-1341,Create PO,2024-01-15 18:10:26,Buyer B,50
PO-1341,Approve,2024-01-16 04:07:29,Manager X,97
PO-1341,Reject,2024-01-16 06:39:24,Manager X,50
PO-1341,Revise,2024-01-17 11:48:28,Buyer A,46
PO-1341,Approve,2024-01-18 11:20:34,Manager X,181
PO-1341,Send to Vendor,2024-01-18 16:54:11,System,199
PO-1341,Receive Goods,2024-01-27 11:07:48,Warehouse,88
PO-1341,Receive Invoice,2024-01-30 20:42:16,AP Clerk 1,54
PO-1341,Pay,2024-02-04 07:45:23,AP Clerk 2,110
PO-1342,Create PO,2024-02-11 10:25:28,Buyer C,19
PO-1342,Approve,2024-02-11 18:29:07,Manager X,140
PO-1342,Send to Vendor,2024-02-12 00:48:10,System,42
PO-1342,Cancel,2024-02-14 10:56:18,Buyer A,17
PO-1343,Create PO,2024-01-22 10:11:16,Buyer B,87
PO-1343,Approve,2024-01-22 18:28:51,Manager Y,164
PO-1343,Reject,2024-01-22 23:33:19,Manager X,29
PO-1343,Revise,2024-01-24 12:48:00,Buyer A,90
PO-1343,Approve,2024-01-25 01:28:56,Manager Y,155
PO-1343,Send to Vendor,2024-01-25 07:39:30,System,34
PO-1343,Receive Goods,2024-01-31 10:18:29,Warehouse,182
PO-1343,Receive Invoice,2024-02-02 19:30:46,AP Clerk 1,34
PO-1343,Pay,2024-02-14 06:14:21,AP Clerk 1,32
PO-1344,Create PO,2024-01-03 05:28:32,Buyer B,147
PO-1344,Approve,2024-01-03 09:59:32,Manager X,121
PO-1344,Send to Vendor,2024-01-03 14:21:58,System,167
PO-1344,Receive Goods,2024-01-07 09:24:38,Warehouse,170
PO-1344,Receive Invoice,2024-01-09 22:56:38,AP Clerk 2,103
PO-1344,Pay,2024-01-14 23:25:25,AP Clerk 1,53
PO-1345,Create PO,2024-01-28 08:18:45,Buyer C,137
PO-1345,Approve,2024-01-28 16:33:32,Manager Y,86
PO-1345,Send to Vendor,2024-01-28 20:18:54,System,174
PO-1345,Receive Goods,2024-02-01 02:35:59,Warehouse,124
PO-1345,Receive Invoice,2024-02-05 01:50:54,AP Clerk 1,93
PO-1345,Pay,2024-02-17 07:42:51,AP Clerk 1,76
PO-1346,Create PO,2024-01-02 14:43:47,Buyer C,50
PO-1346,Approve,2024-01-03 06:59:48,Manager X,181
PO-1346,Send to Vendor,2024-01-03 09:49:21,System,30
PO-1346,Receive Invoice,2024-01-10 08:17:40,AP Clerk 1,118
PO-1346,Receive Goods,2024-01-14 05:01:32,Warehouse,173
PO-1346,Pay,2024-01-18 23:11:40,AP Clerk 1,193
PO-1347,Create PO,2024-01-19 17:41:51,Buyer B,88
PO-1347,Approve,2024-01-19 21:15:59,Manager Y,71
PO-1347,Send to Vendor,2024-01-19 23:22:00,System,139
PO-1347,Receive Goods,2024-01-29 16:10:48,Warehouse,23
PO-1347,Receive Invoice,2024-01-31 10:57:07,AP Clerk 2,101
PO-1347,Pay,2024-02-06 00:41:15,AP Clerk 1,42
PO-1348,Create PO,2024-02-17 02:34:02,Buyer A,78
PO-1348,Approve,2024-02-18 07:24:26,Manager X,138
PO-1348,Send to Vendor,2024-02-18 13:51:14,System,118
PO-1348,Receive Invoice,2024-02-21 20:55:10,AP Clerk 1,160
PO-1348,Receive Goods,2024-02-24 03:36:56,Warehouse,195
PO-1348,Pay,2024-03-03 03:32:11,AP Clerk 1,129
PO-1349,Create PO,2024-03-10 05:46:46,Buyer C,112
PO-1349,Approve,2024-03-11 02:10:46,Manager Y,38
PO-1349,Send to Vendor,2024-03-11 04:55:42,System,140
PO-1349,Cancel,2024-03-14 14:10:10,Manager X,107
PO-1350,Create PO,2024-03-01 12:01:43,Buyer A,91
PO-1350,Approve,2024-03-01 23:22:10,Manager X,26
PO-1350,Send to Vendor,2024-03-02 00:53:24,System,70
PO-1350,Receive Goods,2024-03-09 07:09:23,Warehouse,37
PO-1350,Receive Invoice,2024-03-11 09:27:56,AP Clerk 2,59
PO-1350,Pay,2024-03-24 22:24:51,AP Clerk 2,108
PO-1351,Create PO,2024-03-02 20:33:49,Buyer B,47
PO-1351,Send to Vendor,2024-03-03 01:20:03,System,191
PO-1351,Receive Goods,2024-03-08 19:33:50,Warehouse,139
PO-1351,Receive Invoice,2024-03-10 06:33:09,AP Clerk 2,98
PO-1351,Pay,2024-03-24 14:52:38,AP Clerk 1,130
PO-1352,Create PO,2024-02-02 18:57:53,Buyer A,54
PO-1352,Approve,2024-02-02 22:14:55,Manager X,178
PO-1352,Send to Vendor,2024-02-03 01:47:27,System,87
PO-1352,Cancel,2024-02-05 13:01:19,Manager X,25
PO-1353,Create PO,2024-01-06 09:48:05,Buyer A,166
PO-1353,Approve,2024-01-06 12:01:09,Manager Y,49
PO-1353,Reject,2024-01-06 14:31:51,Manager X,95
PO-1353,Revise,2024-01-08 06:06:09,Buyer C,23
PO-1353,Approve,2024-01-09 01:31:54,Manager Y,49
PO-1353,Reject,2024-01-09 06:18:22,Manager X,20
PO-1353,Revise,2024-01-09 13:21:17,Buyer B,101
PO-1353,Approve,2024-01-09 16:23:41,Manager X,58
PO-1353,Send to Vendor,2024-01-09 18:39:54,System,184
PO-1353,Receive Goods,2024-01-13 17:15:21,Warehouse,124
PO-1353,Receive Invoice,2024-01-17 08:55:30,AP Clerk 2,132
PO-1353,Pay,2024-01-24 12:24:18,AP Clerk 2,69
PO-1354,Create PO,2024-01-20 11:55:26,Buyer C,131
PO-1354,Approve,2024-01-21 05:35:54,Manager Y,89
PO-1354,Send to Vendor,2024-01-21 06:54:21,System,115
PO-1354,Receive Invoice,2024-01-27 04:59:16,AP Clerk 2,100
PO-1354,Receive Goods,2024-01-29 04:44:56,Warehouse,103
PO-1354,Pay,2024-02-02 11:18:15,AP Clerk 1,41
PO-1355,Create PO,2024-02-08 08:38:15,Buyer A,167
PO-1355,Approve,2024-02-09 02:52:23,Manager Y,141
PO-1355,Send to Vendor,2024-02-09 08:13:31,System,74
PO-1355,Receive Goods,2024-02-14 21:34:55,Warehouse,175
PO-1355,Receive Invoice,2024-02-18 15:09:22,AP Clerk 1,164
PO-1355,Pay,2024-02-29 23:32:59,AP Clerk 1,171
PO-1356,Create PO,2024-03-16 01:47:53,Buyer B,57
PO-1356,Send to Vendor,2024-03-16 04:46:36,System,82
PO-1356,Receive Goods,2024-03-19 04:53:43,Warehouse,125
PO-1356,Receive Invoice,2024-03-22 17:33:58,AP Clerk 1,104
PO-1356,Pay,2024-03-28 19:57:17,AP Clerk 1,195
PO-1357,Create PO,2024-02-24 16:17:37,Buyer B,100
PO-1357,Approve,2024-02-25 02:08:24,Manager Y,74
PO-1357,Send to Vendor,2024-02-25 03:08:39,System,87
PO-1357,Receive Goods,2024-03-05 03:57:15,Warehouse,160
PO-1357,Receive Invoice,2024-03-08 23:13:34,AP Clerk 1,89
PO-1357,Pay,2024-03-17 03:33:49,AP Clerk 2,156
PO-1358,Create PO,2024-01-21 09:26:51,Buyer C,172
PO-1358,Approve,2024-01-22 10:27:25,Manager X,193
PO-1358,Send to Vendor,2024-01-22 18:01:08,System,90
PO-1358,Receive Goods,2024-01-29 13:35:05,Warehouse,19
PO-1358,Receive Invoice,2024-01-30 07:33:48,AP Clerk 2,181
PO-1358,Pay,2024-02-04 17:18:38,AP Clerk 2,194
PO-1359,Create PO,2024-02-02 06:56:36,Buyer A,91
PO-1359,Approve,2024-02-03 11:03:18,Manager Y,85
PO-1359,Send to Vendor,2024-02-03 13:25:43,System,122
PO-1359,Receive Goods,2024-02-13 02:48:54,Warehouse,78
PO-1359,Receive Invoice,2024-02-14 05:45:46,AP Clerk 2,16
PO-1359,Pay,2024-02-20 03:13:08,AP Clerk 1,181
PO-1360,Create PO,2024-01-28 08:25:11,Buyer C,49
PO-1360,Approve,2024-01-29 00:47:32,Manager Y,22
PO-1360,Send to Vendor,2024-01-29 08:30:19,System,152
PO-1360,Receive Goods,2024-02-01 11:18:17,Warehouse,128
PO-1360,Receive Invoice,2024-02-05 07:00:52,AP Clerk 2,41
PO-1360,Pay,2024-02-10 12:52:53,AP Clerk 2,119
PO-1361,Create PO,2024-02-28 23:35:01,Buyer A,199
PO-1361,Approve,2024-02-29 01:43:10,Manager Y,35
PO-1361,Send to Vendor,2024-02-29 04:56:09,System,100
PO-1361,Receive Invoice,2024-03-06 22:15:36,AP Clerk 2,197
PO-1361,Receive Goods,2024-03-07 23:19:28,Warehouse,46
PO-1361,Pay,2024-03-16 08:10:55,AP Clerk 2,158
PO-1362,Create PO,2024-03-26 12:11:51,Buyer A,17
PO-1362,Approve,2024-03-27 10:46:20,Manager Y,109
PO-1362,Reject,2024-03-27 13:10:46,Manager X,190
PO-1362,Revise,2024-03-29 05:43:24,Buyer C,130
PO-1362,Approve,2024-03-29 18:38:03,Manager Y,138
PO-1362,Reject,2024-03-30 01:41:24,Manager Y,105
PO-1362,Revise,2024-03-30 12:37:24,Buyer A,85
PO-1362,Approve,2024-03-31 11:59:35,Manager Y,181
PO-1362,Send to Vendor,2024-03-31 17:41:55,System,106
PO-1362,Receive Goods,2024-04-04 00:49:56,Warehouse,199
PO-1362,Receive Invoice,2024-04-06 10:18:31,AP Clerk 1,25
PO-1362,Pay,2024-04-15 20:47:13,AP Clerk 1,77
PO-1363,Create PO,2024-03-17 07:12:10,Buyer A,177
PO-1363,Approve,2024-03-18 06:18:23,Manager X,86
PO-1363,Send to Vendor,2024-03-18 08:56:42,System,93
PO-1363,Receive Goods,2024-03-24 15:03:13,Warehouse,19
PO-1363,Receive Invoice,2024-03-27 17:39:46,AP Clerk 1,78
PO-1363,Pay,2024-04-10 21:29:07,AP Clerk 1,48
PO-1364,Create PO,2024-02-10 15:24:51,Buyer A,120
PO-1364,Approve,2024-02-11 04:25:57,Manager X,95
PO-1364,Reject,2024-02-11 13:42:16,Manager Y,83
PO-1364,Revise,2024-02-13 02:47:44,Buyer A,112
PO-1364,Approve,2024-02-13 12:10:02,Manager Y,93
PO-1364,Send to Vendor,2024-02-13 15:30:04,System,22
PO-1364,Receive Goods,2024-02-22 09:36:54,Warehouse,58
PO-1364,Receive Invoice,2024-02-25 06:16:30,AP Clerk 1,120
PO-1364,Pay,2024-02-28 15:13:17,AP Clerk 1,77
PO-1365,Create PO,2024-01-24 02:46:35,Buyer A,184
PO-1365,Approve,2024-01-24 13:12:25,Manager Y,112
PO-1365,Reject,2024-01-25 00:39:05,Manager X,141
PO-1365,Revise,2024-01-26 18:35:51,Buyer A,161
PO-1365,Approve,2024-01-27 01:17:13,Manager Y,109
PO-1365,Send to Vendor,2024-01-27 08:01:22,System,160
PO-1365,Receive Goods,2024-02-04 05:38:41,Warehouse,60
PO-1365,Receive Invoice,2024-02-07 09:50:48,AP Clerk 1,123
PO-1365,Pay,2024-02-22 02:10:37,AP Clerk 1,151
PO-1366,Create PO,2024-03-22 01:43:28,Buyer A,71
PO-1366,Approve,2024-03-23 03:50:18,Manager Y,106
PO-1366,Send to Vendor,2024-03-23 05:38:24,System,104
PO-1366,Receive Goods,2024-03-29 07:32:52,Warehouse,68
PO-1366,Receive Invoice,2024-04-01 03:12:27,AP Clerk 1,112
PO-1366,Pay,2024-04-12 18:19:24,AP Clerk 2,185
PO-1367,Create PO,2024-02-02 20:48:29,Buyer B,68
PO-1367,Approve,2024-02-03 04:44:42,Manager Y,43
PO-1367,Send to Vendor,2024-02-03 08:31:04,System,172
PO-1367,Cancel,2024-02-05 09:02:04,Buyer A,168
PO-1368,Create PO,2024-02-22 14:43:47,Buyer B,26
PO-1368,Approve,2024-02-22 21:53:40,Manager X,131
PO-1368,Send to Vendor,2024-02-23 04:12:59,System,152
PO-1368,Receive Invoice,2024-02-26 21:52:32,AP Clerk 1,190
PO-1368,Receive Goods,2024-02-28 01:43:52,Warehouse,61
PO-1368,Pay,2024-03-08 08:57:40,AP Clerk 2,181
PO-1369,Create PO,2024-02-13 07:22:20,Buyer C,31
PO-1369,Approve,2024-02-13 16:00:12,Manager Y,153
PO-1369,Reject,2024-02-14 01:58:12,Manager X,99
PO-1369,Revise,2024-02-14 19:38:05,Buyer A,192
PO-1369,Approve,2024-02-15 11:25:02,Manager Y,41
PO-1369,Send to Vendor,2024-02-15 17:23:36,System,188
PO-1369,Receive Goods,2024-02-24 03:05:09,Warehouse,60
PO-1369,Receive Invoice,2024-02-26 02:16:59,AP Clerk 1,185
PO-1369,Pay,2024-03-10 16:18:47,AP Clerk 2,118
PO-1370,Create PO,2024-03-25 14:45:31,Buyer C,101
PO-1370,Approve,2024-03-26 11:38:16,Manager X,111
PO-1370,Send to Vendor,2024-03-26 16:50:49,System,60
PO-1370,Receive Invoice,2024-03-31 05:37:21,AP Clerk 1,62
PO-1370,Receive Goods,2024-03-31 20:41:31,Warehouse,59
PO-1370,Pay,2024-04-10 06:56:13,AP Clerk 2,117
PO-1371,Create PO,2024-03-04 03:11:44,Buyer A,150
PO-1371,Approve,2024-03-04 18:17:55,Manager Y,137
PO-1371,Send to Vendor,2024-03-04 22:00:12,System,95
PO-1371,Receive Goods,2024-03-08 21:09:35,Warehouse,188
PO-1371,Receive Invoice,2024-03-11 13:43:18,AP Clerk 1,110
PO-1371,Pay,2024-03-15 22:41:01,AP Clerk 2,143
PO-1372,Create PO,2024-01-13 12:52:40,Buyer C,61
PO-1372,Approve,2024-01-14 03:11:28,Manager X,46
PO-1372,Reject,2024-01-14 07:45:29,Manager X,57
PO-1372,Revise,2024-01-15 00:20:07,Buyer A,71
PO-1372,Approve,2024-01-15 06:57:25,Manager Y,111
PO-1372,Reject,2024-01-15 13:51:07,Manager X,137
PO-1372,Revise,2024-01-16 08:12:45,Buyer B,160
PO-1372,Approve,2024-01-16 10:44:25,Manager Y,24
PO-1372,Send to Vendor,2024-01-16 15:30:01,System,55
PO-1372,Receive Goods,2024-01-24 09:47:45,Warehouse,27
PO-1372,Receive Invoice,2024-01-27 03:56:23,AP Clerk 1,36
PO-1372,Pay,2024-01-28 11:45:41,AP Clerk 2,154
PO-1373,Create PO,2024-03-16 00:27:14,Buyer C,163
PO-1373,Approve,2024-03-16 21:56:06,Manager X,86
PO-1373,Send to Vendor,2024-03-17 02:56:46,System,99
PO-1373,Receive Goods,2024-03-22 13:12:06,Warehouse,22
PO-1373,Receive Invoice,2024-03-24 05:14:32,AP Clerk 1,92
PO-1373,Pay,2024-04-03 12:36:21,AP Clerk 2,56
PO-1374,Create PO,2024-03-28 00:59:41,Buyer A,193
PO-1374,Approve,2024-03-28 16:56:36,Manager X,50
PO-1374,Send to Vendor,2024-03-28 18:36:35,System,129
PO-1374,Receive Goods,2024-04-03 05:22:25,Warehouse,67
PO-1374,Receive Invoice,2024-04-05 08:36:31,AP Clerk 1,50
PO-1374,Pay,2024-04-10 10:01:44,AP Clerk 2,16
PO-1375,Create PO,2024-03-27 02:55:44,Buyer C,16
PO-1375,Approve,2024-03-27 14:28:41,Manager X,30
PO-1375,Reject,2024-03-27 18:43:29,Manager X,168
PO-1375,Revise,2024-03-28 03:19:10,Buyer C,17
PO-1375,Approve,2024-03-28 10:00:36,Manager Y,131
PO-1375,Send to Vendor,2024-03-28 15:40:04,System,124
PO-1375,Receive Goods,2024-04-04 06:19:59,Warehouse,108
PO-1375,Receive Invoice,2024-04-04 20:46:40,AP Clerk 2,80
PO-1375,Pay,2024-04-18 17:52:10,AP Clerk 2,166
PO-1376,Create PO,2024-03-13 08:16:41,Buyer B,120
PO-1376,Approve,2024-03-14 08:55:02,Manager Y,70
PO-1376,Send to Vendor,2024-03-14 14:18:12,System,75
PO-1376,Cancel,2024-03-19 09:12:16,Buyer A,59
PO-1377,Create PO,2024-03-13 15:57:07,Buyer A,95
PO-1377,Approve,2024-03-14 20:04:02,Manager X,123
PO-1377,Reject,2024-03-15 03:03:56,Manager X,16
PO-1377,Revise,2024-03-16 05:23:43,Buyer A,79
PO-1377,Approve,2024-03-16 10:29:15,Manager X,196
PO-1377,Reject,2024-03-16 11:53:05,Manager Y,173
PO-1377,Revise,2024-03-17 03:23:09,Buyer B,33
PO-1377,Approve,2024-03-18 02:26:33,Manager X,151
PO-1377,Send to Vendor,2024-03-18 08:24:47,System,34
PO-1377,Receive Goods,2024-03-23 12:31:36,Warehouse,151
PO-1377,Receive Invoice,2024-03-24 17:57:54,AP Clerk 1,17
PO-1377,Pay,2024-03-30 12:37:59,AP Clerk 2,28
PO-1378,Create PO,2024-02-19 02:07:15,Buyer A,56
PO-1378,Approve,2024-02-20 07:00:44,Manager X,149
PO-1378,Send to Vendor,2024-02-20 14:50:38,System,191
PO-1378,Receive Invoice,2024-02-27 07:46:35,AP Clerk 1,158
PO-1378,Receive Goods,2024-02-28 23:44:22,Warehouse,150
PO-1378,Pay,2024-03-02 05:10:44,AP Clerk 1,45
PO-1379,Create PO,2024-02-07 18:11:31,Buyer C,200
PO-1379,Approve,2024-02-08 23:53:56,Manager Y,15
PO-1379,Reject,2024-02-09 04:19:36,Manager X,116
PO-1379,Revise,2024-02-09 09:44:50,Buyer B,141
PO-1379,Approve,2024-02-10 06:54:42,Manager Y,35
PO-1379,Send to Vendor,2024-02-10 10:32:11,System,59
PO-1379,Receive Goods,2024-02-18 13:46:29,Warehouse,68
PO-1379,Receive Invoice,2024-02-21 02:08:08,AP Clerk 1,48
PO-1379,Pay,2024-03-05 00:30:16,AP Clerk 2,104
PO-1380,Create PO,2024-02-26 21:43:02,Buyer A,55
PO-1380,Send to Vendor,2024-02-27 00:01:17,System,96
PO-1380,Receive Goods,2024-03-05 03:49:16,Warehouse,42
PO-1380,Receive Invoice,2024-03-09 01:02:12,AP Clerk 1,93
PO-1380,Pay,2024-03-14 19:02:09,AP Clerk 2,51
PO-1381,Create PO,2024-02-15 18:56:51,Buyer A,102
PO-1381,Approve,2024-02-16 20:57:33,Manager Y,32
PO-1381,Reject,2024-02-16 23:37:12,Manager Y,59
PO-1381,Revise,2024-02-17 04:04:16,Buyer C,170
PO-1381,Approve,2024-02-17 09:24:29,Manager Y,122
PO-1381,Send to Vendor,2024-02-17 12:24:14,System,106
PO-1381,Receive Goods,2024-02-23 07:06:32,Warehouse,173
PO-1381,Receive Invoice,2024-02-24 15:09:08,AP Clerk 1,120
PO-1381,Pay,2024-03-10 03:40:18,AP Clerk 2,192
PO-1382,Create PO,2024-02-14 19:11:19,Buyer B,49
PO-1382,Approve,2024-02-15 02:37:18,Manager X,78
PO-1382,Reject,2024-02-15 07:16:26,Manager X,80
PO-1382,Revise,2024-02-15 17:51:52,Buyer B,190
PO-1382,Approve,2024-02-15 20:53:48,Manager Y,58
PO-1382,Send to Vendor,2024-02-16 02:06:10,System,121
PO-1382,Receive Goods,2024-02-19 15:34:26,Warehouse,93
PO-1382,Receive Invoice,2024-02-21 12:20:27,AP Clerk 2,29
PO-1382,Pay,2024-02-29 12:12:13,AP Clerk 1,172
PO-1383,Create PO,2024-01-25 17:58:04,Buyer C,175
PO-1383,Approve,2024-01-26 03:27:52,Manager X,77
PO-1383,Send to Vendor,2024-01-26 11:18:20,System,58
PO-1383,Receive Goods,2024-02-02 14:00:36,Warehouse,184
PO-1383,Receive Invoice,2024-02-05 10:06:11,AP Clerk 2,108
PO-1383,Pay,2024-02-08 11:49:02,AP Clerk 2,95
PO-1384,Create PO,2024-01-17 18:40:12,Buyer C,107
PO-1384,Approve,2024-01-18 16:04:23,Manager X,130
PO-1384,Reject,2024-01-18 19:32:52,Manager X,134
PO-1384,Revise,2024-01-19 22:41:06,Buyer A,121
PO-1384,Approve,2024-01-20 16:09:34,Manager X,102
PO-1384,Send to Vendor,2024-01-21 00:03:56,System,40
PO-1384,Receive Goods,2024-01-28 21:46:25,Warehouse,67
PO-1384,Receive Invoice,2024-01-31 06:31:49,AP Clerk 2,35
PO-1384,Pay,2024-02-04 07:45:49,AP Clerk 1,182
PO-1385,Create PO,2024-03-17 08:56:21,Buyer B,195
PO-1385,Approve,2024-03-17 19:02:18,Manager Y,188
PO-1385,Send to Vendor,2024-03-17 20:04:07,System,168
PO-1385,Receive Goods,2024-03-24 14:38:40,Warehouse,137
PO-1385,Receive Invoice,2024-03-25 21:36:48,AP Clerk 1,120
PO-1385,Pay,2024-04-05 19:55:28,AP Clerk 2,53
PO-1386,Create PO,2024-03-29 11:46:26,Buyer A,16
PO-1386,Approve,2024-03-30 01:12:10,Manager X,86
PO-1386,Reject,2024-03-30 05:34:41,Manager Y,141
PO-1386,Revise,2024-03-31 05:11:36,Buyer B,93
PO-1386,Approve,2024-03-31 18:52:32,Manager Y,38
PO-1386,Reject,2024-03-31 23:03:10,Manager Y,25
PO-1386,Revise,2024-04-02 15:48:03,Buyer B,112
PO-1386,Approve,2024-04-03 05:30:53,Manager X,22
PO-1386,Send to Vendor,2024-04-03 11:30:59,System,171
PO-1386,Receive Goods,2024-04-06 12:01:12,Warehouse,18
