SampleIndex,Amplitude,RPM
5000,-0.29165,1537.50
5001,0.05602,1537.69
5002,-0.30433,1537.88
5003,-0.35639,1538.06
5004,-0.27679,1538.25
5005,-0.57705,1538.44
5006,-0.75709,1538.63
5007,-1.43867,1538.81
5008,-1.32196,1539.00
5009,-1.42537,1539.19
5010,-1.43382,1539.38
5011,-0.97974,1539.56
5012,-0.70923,1539.75
5013,-0.35277,1539.94
5014,0.09949,1540.13
5015,-0.12225,1540.31
5016,0.49376,1540.50
5017,0.30008,1540.69
5018,-0.07198,1540.88
5019,-0.03734,1541.06
5020,-0.75490,1541.25
5021,-0.72521,1541.44
5022,-1.03423,1541.63
5023,-1.60259,1541.81
5024,-1.62794,1542.00
5025,-1.45122,1542.19
5026,-1.22074,1542.38
5027,-1.11905,1542.56
5028,-0.78549,1542.75
5029,-0.58146,1542.94
5030,-0.32536,1543.13
5031,-0.41131,1543.31
5032,-0.46415,1543.50
5033,-0.50829,1543.69
5034,-0.27121,1543.88
5035,-0.38502,1544.06
5036,-0.45922,1544.25
5037,-0.54247,1544.44
5038,0.11280,1544.63
5039,-0.29947,1544.81
5040,0.41457,1545.00
5041,0.89254,1545.19
5042,1.23138,1545.38
5043,1.16976,1545.56
5044,1.72487,1545.75
5045,1.71711,1545.94
5046,1.05064,1546.13
5047,1.24965,1546.31
5048,0.83464,1546.50
5049,0.44390,1546.69
5050,0.38589,1546.88
5051,0.06380,1547.06
5052,-0.18261,1547.25
5053,-0.14443,1547.44
5054,0.00561,1547.63
5055,0.38915,1547.81
5056,0.66834,1548.00
5057,0.78568,1548.19
5058,0.82837,1548.38
5059,1.40528,1548.56
5060,1.09006,1548.75
5061,1.02126,1548.94
5062,0.90544,1549.13
5063,0.83487,1549.31
5064,0.58173,1549.50
5065,0.42835,1549.69
5066,0.54861,1549.88
5067,0.66762,1550.06
5068,1.05476,1550.25
5069,0.71051,1550.44
5070,0.80570,1550.63
5071,0.89679,1550.81
5072,1.16227,1551.00
5073,0.91190,1551.19
5074,0.57162,1551.38
5075,0.22504,1551.56
5076,-0.27083,1551.75
5077,-0.84296,1551.94
5078,-0.96709,1552.13
5079,-1.18724,1552.31
5080,-1.45026,1552.50
5081,-1.58465,1552.69
5082,-0.97829,1552.88
5083,-0.95018,1553.06
5084,-0.62934,1553.25
5085,-0.50215,1553.44
5086,-0.37876,1553.63
5087,-0.28000,1553.81
5088,-0.17012,1554.00
5089,-0.04825,1554.19
5090,-0.18138,1554.38
5091,-0.60819,1554.56
5092,-0.88393,1554.75
5093,-0.69549,1554.94
5094,-0.75424,1555.13
5095,-1.28512,1555.31
5096,-0.91694,1555.50
5097,-0.35147,1555.69
5098,-0.50658,1555.88
5099,-0.39850,1556.06
5100,-0.16218,1556.25
5101,-0.44137,1556.44
5102,-0.39046,1556.63
5103,-0.77510,1556.81
5104,-0.85525,1557.00
5105,-1.24579,1557.19
5106,-1.23983,1557.38
5107,-1.41790,1557.56
5108,-1.51638,1557.75
5109,-1.21494,1557.94
5110,-0.76657,1558.13
5111,-0.73596,1558.31
5112,-0.21102,1558.50
5113,0.10128,1558.69
5114,0.65874,1558.88
5115,1.02749,1559.06
5116,0.81530,1559.25
5117,0.94338,1559.44
5118,1.03679,1559.63
5119,0.66896,1559.81
5120,0.42171,1560.00
5121,0.38159,1560.19
5122,0.28611,1560.38
5123,0.27046,1560.56
5124,0.66583,1560.75
5125,0.85964,1560.94
5126,0.72512,1561.13
5127,1.28539,1561.31
5128,1.05655,1561.50
5129,0.90208,1561.69
5130,1.05923,1561.88
5131,0.56840,1562.06
5132,0.62105,1562.25
5133,0.39959,1562.44
5134,-0.13028,1562.63
5135,-0.09300,1562.81
5136,-0.06474,1563.00
5137,0.15639,1563.19
5138,0.57858,1563.38
5139,0.78721,1563.56
5140,0.91246,1563.75
5141,1.55767,1563.94
5142,1.81519,1564.13
5143,1.63157,1564.31
5144,1.61756,1564.50
5145,1.53099,1564.69
5146,0.76666,1564.88
5147,0.65396,1565.06
5148,0.17650,1565.25
5149,-0.04739,1565.44
5150,-0.49504,1565.63
5151,-0.14741,1565.81
5152,-0.41199,1566.00
5153,-0.21716,1566.19
5154,-0.39044,1566.38
5155,-0.38897,1566.56
5156,-0.20520,1566.75
5157,-0.30161,1566.94
5158,-0.25962,1567.13
5159,-0.62983,1567.31
5160,-1.10058,1567.50
5161,-1.01502,1567.69
5162,-1.28887,1567.88
5163,-1.54862,1568.06
5164,-1.36941,1568.25
5165,-1.18182,1568.44
5166,-0.75746,1568.63
5167,-0.50875,1568.81
5168,-0.29707,1569.00
5169,-0.00020,1569.19
5170,-0.34513,1569.38
5171,0.40865,1569.56
5172,-0.06793,1569.75
5173,-0.55332,1569.94
5174,-0.77560,1570.13
5175,-1.04280,1570.31
5176,-1.07833,1570.50
5177,-1.50790,1570.69
5178,-1.33778,1570.88
5179,-1.35596,1571.06
5180,-1.17619,1571.25
5181,-1.19329,1571.44
5182,-1.11457,1571.63
5183,-0.50006,1571.81
5184,-0.19913,1572.00
5185,-0.57811,1572.19
5186,-0.08022,1572.38
5187,-0.22756,1572.56
5188,-0.42139,1572.75
5189,-0.36903,1572.94
5190,-0.39170,1573.13
5191,-0.65219,1573.31
5192,-0.21037,1573.50
5193,-0.04204,1573.69
5194,0.49749,1573.88
5195,0.99207,1574.06
5196,1.10659,1574.25
5197,1.32629,1574.44
5198,1.61075,1574.63
5199,1.25714,1574.81
5200,1.46080,1575.00
5201,1.01468,1575.19
5202,0.62977,1575.38
5203,0.61770,1575.56
5204,-0.07450,1575.75
5205,0.14074,1575.94
5206,-0.17698,1576.13
5207,0.07489,1576.31
5208,0.37854,1576.50
5209,0.47369,1576.69
5210,0.79528,1576.88
5211,0.84909,1577.06
5212,1.10374,1577.25
5213,1.45551,1577.44
5214,1.20575,1577.63
5215,1.38321,1577.81
5216,0.95370,1578.00
5217,0.94653,1578.19
5218,0.70599,1578.38
5219,0.50435,1578.56
5220,0.54153,1578.75
5221,0.35301,1578.94
5222,0.97512,1579.13
5223,1.09705,1579.31
5224,0.95181,1579.50
5225,0.96227,1579.69
5226,1.02902,1579.88
5227,0.56485,1580.06
5228,0.56107,1580.25
5229,0.13497,1580.44
5230,-0.72093,1580.63
5231,-0.76231,1580.81
5232,-1.14007,1581.00
5233,-1.57453,1581.19
5234,-1.59565,1581.38
5235,-1.32958,1581.56
5236,-1.09212,1581.75
5237,-0.78953,1581.94
5238,-0.54860,1582.13
5239,-0.12867,1582.31
5240,0.04747,1582.50
5241,-0.15691,1582.69
5242,-0.37365,1582.88
5243,-0.54659,1583.06
5244,-0.71085,1583.25
5245,-0.93622,1583.44
5246,-0.95398,1583.63
5247,-1.17315,1583.81
5248,-0.76868,1584.00
5249,-0.86828,1584.19
5250,-0.33505,1584.38
5251,-0.57676,1584.56
5252,-0.31286,1584.75
5253,-0.44891,1584.94
5254,-0.33220,1585.13
5255,-0.45160,1585.31
5256,-0.62692,1585.50
5257,-0.87736,1585.69
5258,-1.16665,1585.88
5259,-1.66085,1586.06
5260,-1.58694,1586.25
5261,-1.54041,1586.44
5262,-1.26953,1586.63
5263,-1.00032,1586.81
5264,-0.42662,1587.00
5265,0.30951,1587.19
5266,0.60621,1587.38
5267,0.81032,1587.56
5268,1.16652,1587.75
5269,0.81355,1587.94
5270,1.01070,1588.13
5271,0.95468,1588.31
5272,0.43572,1588.50
5273,0.18198,1588.69
5274,0.43090,1588.88
5275,0.28169,1589.06
5276,0.28612,1589.25
5277,0.52555,1589.44
5278,0.73297,1589.63
5279,0.67717,1589.81
5280,1.21412,1590.00
5281,1.15986,1590.19
5282,1.03635,1590.38
5283,0.66800,1590.56
5284,0.67530,1590.75
5285,0.49841,1590.94
5286,0.07525,1591.13
5287,0.17573,1591.31
5288,-0.04136,1591.50
5289,0.04423,1591.69
5290,0.53617,1591.88
5291,0.46995,1592.06
5292,1.04344,1592.25
5293,1.28053,1592.44
5294,1.61854,1592.63
5295,1.70656,1592.81
5296,1.53058,1593.00
5297,1.07633,1593.19
5298,0.95706,1593.38
5299,0.52927,1593.56
5300,0.48821,1593.75
5301,-0.05868,1593.94
5302,-0.46987,1594.13
5303,-0.14423,1594.31
5304,-0.48172,1594.50
5305,-0.67284,1594.69
5306,-0.36221,1594.88
5307,-0.05086,1595.06
5308,-0.04762,1595.25
5309,-0.27112,1595.44
5310,-0.69580,1595.63
5311,-0.61061,1595.81
5312,-0.57538,1596.00
5313,-1.09160,1596.19
5314,-1.27672,1596.38
5315,-1.30668,1596.56
5316,-1.18579,1596.75
5317,-0.94458,1596.94
5318,-0.84582,1597.13
5319,-0.56519,1597.31
5320,0.12248,1597.50
5321,0.31711,1597.69
5322,0.27136,1597.88
5323,0.10016,1598.06
5324,0.00108,1598.25
5325,-0.56744,1598.44
5326,-0.83404,1598.63
5327,-0.82787,1598.81
5328,-1.42666,1599.00
5329,-1.61426,1599.19
5330,-1.58724,1599.38
5331,-1.26192,1599.56
5332,-1.20280,1599.75
5333,-1.03743,1599.94
5334,-0.72806,1600.13
5335,-0.47555,1600.31
5336,-0.53313,1600.50
5337,0.04077,1600.69
5338,-0.04190,1600.88
5339,-0.32828,1601.06
5340,-0.58270,1601.25
5341,-0.57551,1601.44
5342,-0.39432,1601.63
5343,-0.37198,1601.81
5344,0.02779,1602.00
5345,0.46264,1602.19
5346,0.54485,1602.38
5347,1.06987,1602.56
5348,1.40451,1602.75
5349,1.55696,1602.94
5350,1.56039,1603.13
5351,1.50877,1603.31
5352,1.06763,1603.50
5353,0.87149,1603.69
5354,0.52420,1603.88
5355,-0.03797,1604.06
5356,-0.05332,1604.25
5357,-0.08696,1604.44
5358,0.16256,1604.63
5359,-0.04767,1604.81
5360,0.50556,1605.00
5361,0.68533,1605.19
5362,0.94018,1605.38
5363,1.08194,1605.56
5364,1.43046,1605.75
5365,1.01002,1605.94
5366,0.71356,1606.13
5367,0.90657,1606.31
5368,0.82626,1606.50
5369,0.50794,1606.69
5370,0.20844,1606.88
5371,0.45335,1607.06
5372,0.89499,1607.25
5373,0.72065,1607.44
5374,0.74541,1607.63
5375,1.14614,1607.81
5376,0.97682,1608.00
5377,1.14484,1608.19
5378,0.30479,1608.38
5379,0.26190,1608.56
5380,-0.47664,1608.75
5381,-0.74443,1608.94
5382,-1.19748,1609.13
5383,-1.23449,1609.31
5384,-1.58486,1609.50
5385,-1.34546,1609.69
5386,-1.50662,1609.88
5387,-0.98088,1610.06
5388,-0.50452,1610.25
5389,-0.38317,1610.44
5390,-0.31735,1610.63
5391,-0.28640,1610.81
5392,-0.00444,1611.00
5393,-0.38477,1611.19
5394,-0.41243,1611.38
5395,-0.75190,1611.56
5396,-0.88903,1611.75
5397,-0.59581,1611.94
5398,-0.79740,1612.13
5399,-0.42966,1612.31
5400,-0.77750,1612.50
5401,-0.33574,1612.69
5402,-0.45124,1612.88
5403,-0.15882,1613.06
5404,-0.40698,1613.25
5405,-0.39088,1613.44
5406,-0.73642,1613.63
5407,-1.23160,1613.81
5408,-1.26505,1614.00
5409,-1.84526,1614.19
5410,-1.64847,1614.38
5411,-1.26522,1614.56
5412,-1.24542,1614.75
5413,-0.82400,1614.94
5414,-0.46200,1615.13
5415,-0.07121,1615.31
5416,0.57221,1615.50
5417,0.86571,1615.69
5418,0.59141,1615.88
5419,1.05438,1616.06
5420,0.70246,1616.25
5421,0.66146,1616.44
5422,0.54013,1616.63
5423,0.41143,1616.81
5424,0.41928,1617.00
5425,0.61640,1617.19
5426,0.38350,1617.38
5427,0.63244,1617.56
5428,0.81224,1617.75
5429,0.85901,1617.94
5430,1.09204,1618.13
5431,1.22545,1618.31
5432,0.89593,1618.50
5433,0.34554,1618.69
5434,0.60765,1618.88
5435,0.23674,1619.06
5436,0.12242,1619.25
5437,0.02898,1619.44
5438,-0.15654,1619.63
5439,0.29339,1619.81
5440,0.42589,1620.00
5441,1.04359,1620.19
5442,1.30490,1620.38
5443,1.61620,1620.56
5444,1.55567,1620.75
5445,1.64999,1620.94
5446,1.28141,1621.13
5447,1.35134,1621.31
5448,0.65833,1621.50
5449,0.27641,1621.69
5450,-0.09591,1621.88
5451,-0.23160,1622.06
5452,-0.50010,1622.25
5453,-0.36558,1622.44
5454,-0.59428,1622.63
5455,-0.52865,1622.81
5456,-0.34452,1623.00
5457,-0.30341,1623.19
5458,-0.46465,1623.38
5459,-0.17516,1623.56
5460,-0.61588,1623.75
5461,-1.02885,1623.94
5462,-1.22127,1624.13
5463,-1.51960,1624.31
5464,-1.42071,1624.50
5465,-1.39134,1624.69
5466,-0.91893,1624.88
5467,-0.60604,1625.06
5468,-0.22898,1625.25
5469,-0.06274,1625.44
5470,0.22392,1625.63
5471,0.23733,1625.81
5472,0.07678,1626.00
5473,-0.04931,1626.19
5474,-0.45232,1626.38
5475,-1.06554,1626.56
5476,-1.21525,1626.75
5477,-1.25360,1626.94
5478,-1.46461,1627.13
5479,-1.82195,1627.31
5480,-1.21026,1627.50
5481,-1.28128,1627.69
5482,-0.79672,1627.88
5483,-0.31279,1628.06
5484,-0.21231,1628.25
5485,-0.13437,1628.44
5486,-0.28463,1628.63
5487,-0.27310,1628.81
5488,-0.42814,1629.00
5489,-0.15307,1629.19
5490,-0.30815,1629.38
5491,-0.38074,1629.56
5492,-0.01745,1629.75
5493,0.31661,1629.94
5494,0.55339,1630.13
5495,0.83829,1630.31
5496,1.59676,1630.50
5497,1.28308,1630.69
5498,1.71590,1630.88
5499,1.31371,1631.06
5500,1.04663,1631.25
5501,0.55477,1631.44
5502,0.51567,1631.63
5503,0.27756,1631.81
5504,-0.00197,1632.00
5505,-0.07456,1632.19
5506,-0.08044,1632.38
5507,-0.08922,1632.56
5508,0.83599,1632.75
5509,0.52489,1632.94
5510,1.25210,1633.13
5511,1.29030,1633.31
5512,1.11902,1633.50
5513,1.28092,1633.69
5514,1.01821,1633.88
5515,0.67889,1634.06
5516,0.50531,1634.25
5517,0.57963,1634.44
5518,0.56432,1634.63
5519,0.71667,1634.81
5520,0.73437,1635.00
5521,0.80304,1635.19
5522,1.01038,1635.38
5523,1.04225,1635.56
5524,1.11759,1635.75
5525,0.89805,1635.94
5526,0.55259,1636.13
5527,0.29610,1636.31
5528,-0.51386,1636.50
5529,-0.60044,1636.69
5530,-1.00669,1636.88
5531,-1.24551,1637.06
5532,-1.48528,1637.25
5533,-1.45639,1637.44
5534,-1.33918,1637.63
5535,-0.74437,1637.81
5536,-0.40357,1638.00
5537,-0.29399,1638.19
5538,-0.43194,1638.38
5539,-0.01877,1638.56
5540,0.02659,1638.75
5541,-0.42515,1638.94
5542,-0.88200,1639.13
5543,-0.99342,1639.31
5544,-0.83769,1639.50
5545,-0.91237,1639.69
5546,-1.11405,1639.88
5547,-0.89820,1640.06
5548,-0.41678,1640.25
5549,-0.53338,1640.44
5550,-0.33436,1640.63
5551,-0.26732,1640.81
5552,-0.41625,1641.00
5553,-0.72500,1641.19
5554,-0.83993,1641.38
5555,-1.13315,1641.56
5556,-1.39683,1641.75
5557,-1.50203,1641.94
5558,-1.43919,1642.13
5559,-1.37241,1642.31
5560,-0.86987,1642.50
5561,-0.58994,1642.69
5562,-0.17275,1642.88
5563,0.44411,1643.06
5564,0.57383,1643.25
5565,0.89615,1643.44
5566,0.90240,1643.63
5567,0.84960,1643.81
5568,0.91536,1644.00
5569,0.76536,1644.19
5570,0.26783,1644.38
5571,0.30864,1644.56
5572,0.31071,1644.75
5573,0.38186,1644.94
5574,0.68240,1645.13
5575,0.91388,1645.31
5576,0.89059,1645.50
5577,0.93925,1645.69
5578,1.01862,1645.88
5579,0.96678,1646.06
5580,0.59644,1646.25
5581,0.26634,1646.44
5582,0.24267,1646.63
5583,0.02024,1646.81
5584,-0.04990,1647.00
5585,0.02018,1647.19
5586,0.49055,1647.38
5587,0.62216,1647.56
5588,1.20340,1647.75
5589,1.47347,1647.94
5590,1.60389,1648.13
5591,1.69636,1648.31
5592,1.49666,1648.50
5593,1.23537,1648.69
5594,0.91876,1648.88
5595,0.50278,1649.06
5596,0.12787,1649.25
5597,-0.08868,1649.44
5598,-0.39689,1649.63
5599,-0.47232,1649.81
5600,-0.43232,1650.00
5601,-0.22728,1650.19
5602,-0.05527,1650.38
5603,0.12586,1650.56
5604,-0.11153,1650.75
5605,-0.50385,1650.94
5606,-0.58626,1651.13
5607,-0.83127,1651.31
5608,-1.14329,1651.50
5609,-1.37262,1651.69
5610,-1.13614,1651.88
5611,-1.05978,1652.06
5612,-1.07830,1652.25
5613,-1.06439,1652.44
5614,-0.72630,1652.63
5615,-0.14354,1652.81
5616,0.07019,1653.00
5617,0.10140,1653.19
5618,0.04415,1653.38
5619,-0.04993,1653.56
5620,-0.41702,1653.75
5621,-0.70579,1653.94
5622,-0.78628,1654.13
5623,-1.40135,1654.31
5624,-1.54943,1654.50
5625,-1.37586,1654.69
5626,-1.24280,1654.88
5627,-1.01664,1655.06
5628,-1.11984,1655.25
5629,-0.75054,1655.44
5630,-0.24350,1655.63
5631,-0.30620,1655.81
5632,-0.26440,1656.00
5633,-0.29068,1656.19
5634,-0.14199,1656.38
5635,-0.52844,1656.56
5636,-0.45847,1656.75
5637,-0.41430,1656.94
5638,-0.18513,1657.13
5639,0.17998,1657.31
5640,0.47581,1657.50
5641,0.83034,1657.69
5642,1.18239,1657.88
5643,1.60458,1658.06
5644,1.63390,1658.25
5645,1.51939,1658.44
5646,0.97028,1658.63
5647,0.89131,1658.81
5648,0.15874,1659.00
5649,0.19721,1659.19
5650,0.07765,1659.38
5651,-0.28648,1659.56
5652,0.37027,1659.75
5653,0.03830,1659.94
5654,0.56338,1660.13
5655,0.89775,1660.31
5656,1.03417,1660.50
5657,1.21058,1660.69
5658,1.15918,1660.88
5659,0.98968,1661.06
5660,0.81915,1661.25
5661,0.74351,1661.44
5662,0.55132,1661.63
5663,0.43669,1661.81
5664,0.57167,1662.00
5665,0.57970,1662.19
5666,0.91039,1662.38
5667,0.85608,1662.56
5668,1.05218,1662.75
5669,1.11821,1662.94
5670,0.66708,1663.13
5671,0.96015,1663.31
5672,0.38570,1663.50
5673,-0.15604,1663.69
5674,-0.40765,1663.88
5675,-0.77475,1664.06
5676,-1.24905,1664.25
5677,-1.59873,1664.44
5678,-1.10908,1664.63
5679,-1.28185,1664.81
5680,-0.74243,1665.00
5681,-0.59480,1665.19
5682,-0.26710,1665.38
5683,-0.45352,1665.56
5684,-0.07711,1665.75
5685,-0.05724,1665.94
5686,-0.42864,1666.13
5687,-0.81620,1666.31
5688,-0.81551,1666.50
5689,-0.92597,1666.69
5690,-0.89685,1666.88
5691,-0.94772,1667.06
5692,-0.69228,1667.25
5693,-0.48954,1667.44
5694,-0.41210,1667.63
5695,-0.43249,1667.81
5696,-0.02335,1668.00
5697,-0.49291,1668.19
5698,-0.59997,1668.38
5699,-0.86851,1668.56
5700,-1.14377,1668.75
5701,-1.45362,1668.94
5702,-1.57437,1669.13
5703,-1.75676,1669.31
5704,-1.34616,1669.50
5705,-0.90882,1669.69
5706,-0.43197,1669.88
5707,0.11781,1670.06
5708,0.53404,1670.25
5709,0.99604,1670.44
5710,1.00527,1670.63
5711,1.09638,1670.81
5712,0.79518,1671.00
5713,0.84501,1671.19
5714,0.87374,1671.38
5715,0.42852,1671.56
5716,0.31702,1671.75
5717,0.49380,1671.94
5718,0.58063,1672.13
5719,1.09329,1672.31
5720,0.94647,1672.50
5721,1.04947,1672.69
5722,0.97144,1672.88
5723,1.01153,1673.06
5724,0.86537,1673.25
5725,0.46662,1673.44
5726,0.25275,1673.63
5727,-0.05230,1673.81
5728,-0.17600,1674.00
5729,0.20247,1674.19
5730,0.23997,1674.38
5731,0.18644,1674.56
5732,0.84644,1674.75
5733,1.12914,1674.94
5734,1.54505,1675.13
5735,1.55273,1675.31
5736,1.65976,1675.50
5737,1.62440,1675.69
5738,1.12285,1675.88
5739,0.59814,1676.06
5740,0.19739,1676.25
5741,0.04921,1676.44
5742,-0.42401,1676.63
5743,-0.58416,1676.81
5744,-0.51190,1677.00
5745,-0.40479,1677.19
5746,-0.44063,1677.38
5747,-0.53851,1677.56
5748,-0.11961,1677.75
5749,-0.05080,1677.94
5750,-0.45135,1678.13
5751,-0.66939,1678.31
5752,-0.84557,1678.50
5753,-0.84046,1678.69
5754,-1.49030,1678.88
5755,-1.27967,1679.06
5756,-1.04223,1679.25
5757,-0.83380,1679.44
5758,-0.52098,1679.63
5759,-0.40239,1679.81
5760,0.06472,1680.00
5761,0.37336,1680.19
5762,0.30902,1680.38
5763,-0.00692,1680.56
5764,-0.34342,1680.75
5765,-0.65858,1680.94
5766,-1.12426,1681.13
5767,-1.64679,1681.31
5768,-1.39580,1681.50
5769,-1.55227,1681.69
5770,-1.57405,1681.88
5771,-1.12174,1682.06
5772,-0.52986,1682.25
5773,-0.47428,1682.44
5774,-0.32005,1682.63
5775,-0.08572,1682.81
5776,-0.21185,1683.00
5777,-0.33831,1683.19
5778,-0.26703,1683.38
5779,-0.35421,1683.56
5780,-0.24913,1683.75
5781,-0.19541,1683.94
5782,-0.03019,1684.13
5783,0.36183,1684.31
5784,0.90335,1684.50
5785,1.32755,1684.69
5786,1.50807,1684.88
5787,1.53636,1685.06
5788,1.30850,1685.25
5789,1.31944,1685.44
5790,1.09093,1685.63
5791,0.86899,1685.81
5792,0.40542,1686.00
5793,0.00136,1686.19
5794,-0.24282,1686.38
5795,-0.19797,1686.56
5796,0.31381,1686.75
5797,0.49115,1686.94
5798,0.70496,1687.13
5799,0.89922,1687.31
5800,1.34314,1687.50
5801,1.18768,1687.69
5802,1.21514,1687.88
5803,1.21993,1688.06
5804,0.98351,1688.25
5805,0.64086,1688.44
5806,0.28967,1688.63
5807,0.45720,1688.81
5808,0.47977,1689.00
5809,0.91291,1689.19
5810,0.89368,1689.38
5811,0.91930,1689.56
5812,1.15585,1689.75
5813,1.02679,1689.94
5814,0.75625,1690.13
5815,0.47567,1690.31
5816,-0.08554,1690.50
5817,-0.40650,1690.69
5818,-1.15625,1690.88
5819,-1.28833,1691.06
5820,-1.51363,1691.25
5821,-1.52769,1691.44
5822,-1.23054,1691.63
5823,-0.87948,1691.81
5824,-0.42418,1692.00
5825,-0.25542,1692.19
5826,-0.34934,1692.38
5827,-0.12986,1692.56
5828,-0.21609,1692.75
5829,-0.52306,1692.94
5830,-0.53502,1693.13
5831,-0.92435,1693.31
5832,-0.87321,1693.50
5833,-0.92893,1693.69
5834,-1.09875,1693.88
5835,-0.69216,1694.06
5836,-0.26548,1694.25
5837,-0.41142,1694.44
5838,-0.17356,1694.63
5839,-0.46446,1694.81
5840,-0.54295,1695.00
5841,-0.51591,1695.19
5842,-1.10720,1695.38
5843,-1.34641,1695.56
5844,-1.29913,1695.75
5845,-1.65992,1695.94
5846,-1.39570,1696.13
5847,-1.12352,1696.31
5848,-0.30551,1696.50
5849,-0.39581,1696.69
5850,0.91158,1696.88
5851,0.64749,1697.06
5852,0.80614,1697.25
5853,1.01240,1697.44
5854,1.06059,1697.63
5855,0.69649,1697.81
5856,0.74616,1698.00
5857,0.25546,1698.19
5858,0.48587,1698.38
5859,0.33585,1698.56
5860,0.41141,1698.75
5861,0.35845,1698.94
5862,0.68139,1699.13
5863,0.99240,1699.31
5864,1.02392,1699.50
5865,1.03540,1699.69
5866,0.94109,1699.88
5867,0.71648,1700.06
5868,0.23564,1700.25
5869,0.20277,1700.44
5870,-0.26883,1700.63
5871,-0.25399,1700.81
5872,0.20408,1701.00
5873,0.23132,1701.19
5874,0.80835,1701.38
5875,1.29533,1701.56
5876,1.48656,1701.75
5877,1.26940,1701.94
5878,1.41204,1702.13
5879,1.32775,1702.31
5880,0.82557,1702.50
5881,0.72121,1702.69
5882,0.26750,1702.88
5883,-0.10233,1703.06
5884,-0.34588,1703.25
5885,-0.24931,1703.44
5886,-0.51768,1703.63
5887,-0.52083,1703.81
5888,-0.26516,1704.00
5889,-0.27284,1704.19
5890,-0.15610,1704.38
5891,-0.28942,1704.56
5892,-0.43946,1704.75
5893,-0.96128,1704.94
5894,-1.00019,1705.13
5895,-1.09972,1705.31
5896,-0.93061,1705.50
5897,-1.30180,1705.69
5898,-1.07417,1705.88
5899,-0.73809,1706.06
5900,-0.53338,1706.25
5901,-0.17540,1706.44
5902,-0.00784,1706.63
5903,0.22916,1706.81
5904,0.15700,1707.00
5905,-0.06577,1707.19
5906,-0.40126,1707.38
5907,-0.79353,1707.56
5908,-1.24170,1707.75
5909,-1.42294,1707.94
5910,-1.65401,1708.13
5911,-1.68471,1708.31
5912,-1.26248,1708.50
5913,-1.00104,1708.69
5914,-0.52060,1708.88
5915,-0.28604,1709.06
5916,-0.24582,1709.25
5917,-0.18484,1709.44
5918,-0.40980,1709.63
5919,-0.19223,1709.81
5920,-0.21383,1710.00
5921,-0.50954,1710.19
5922,-0.07279,1710.38
5923,-0.19665,1710.56
5924,-0.06460,1710.75
5925,0.70507,1710.94
5926,0.81145,1711.13
5927,1.42698,1711.31
5928,1.36738,1711.50
5929,1.40431,1711.69
5930,1.53939,1711.88
5931,1.01106,1712.06
5932,0.82641,1712.25
5933,0.27055,1712.44
5934,0.06112,1712.63
5935,-0.04252,1712.81
5936,-0.42281,1713.00
5937,-0.05123,1713.19
5938,0.44926,1713.38
5939,0.74862,1713.56
5940,0.88817,1713.75
5941,1.14554,1713.94
5942,1.21443,1714.13
5943,1.20558,1714.31
5944,0.89312,1714.50
5945,0.98545,1714.69
5946,0.45356,1714.88
5947,0.59266,1715.06
5948,0.47463,1715.25
5949,0.58582,1715.44
5950,0.87875,1715.63
5951,0.68930,1715.81
5952,1.00185,1716.00
5953,1.24840,1716.19
5954,1.00227,1716.38
5955,0.64310,1716.56
5956,0.38527,1716.75
5957,-0.27547,1716.94
5958,-0.59968,1717.13
5959,-1.31814,1717.31
5960,-1.22162,1717.50
5961,-1.36113,1717.69
5962,-1.35042,1717.88
5963,-1.17581,1718.06
5964,-0.86733,1718.25
5965,-0.50130,1718.44
5966,-0.23931,1718.63
5967,0.04854,1718.81
5968,-0.07196,1719.00
5969,-0.19693,1719.19
5970,-0.57812,1719.38
5971,-0.58375,1719.56
5972,-0.86382,1719.75
5973,-1.09838,1719.94
5974,-0.85499,1720.13
5975,-1.02643,1720.31
5976,-0.56438,1720.50
5977,-0.45724,1720.69
5978,-0.50231,1720.88
5979,-0.14488,1721.06
5980,-0.37073,1721.25
5981,-0.61825,1721.44
5982,-1.02158,1721.63
5983,-1.09371,1721.81
5984,-1.65391,1722.00
5985,-1.39474,1722.19
5986,-1.33581,1722.38
5987,-1.07876,1722.56
5988,-0.94416,1722.75
5989,-0.67142,1722.94
5990,-0.05100,1723.13
5991,0.61355,1723.31
5992,0.99159,1723.50
5993,1.04045,1723.69
5994,1.08587,1723.88
5995,0.83508,1724.06
5996,0.48788,1724.25
5997,0.30521,1724.44
5998,0.36079,1724.63
5999,0.30321,1724.81
6000,0.31544,1725.00
6001,0.75048,1725.19
6002,0.73325,1725.38
6003,0.73505,1725.56
6004,0.95205,1725.75
6005,1.12455,1725.94
6006,0.78115,1726.13
6007,0.55667,1726.31
6008,0.42813,1726.50
6009,0.33518,1726.69
6010,-0.19790,1726.88
6011,0.01728,1727.06
6012,0.08335,1727.25
6013,0.59609,1727.44
6014,0.69919,1727.63
6015,1.05082,1727.81
6016,1.50665,1728.00
6017,1.44920,1728.19
6018,1.75848,1728.38
6019,1.65615,1728.56
6020,1.41513,1728.75
6021,0.69567,1728.94
6022,0.36915,1729.13
6023,-0.25687,1729.31
6024,-0.71347,1729.50
6025,-0.59200,1729.69
6026,-0.28132,1729.88
6027,-0.22562,1730.06
6028,-0.19818,1730.25
6029,-0.13929,1730.44
6030,0.19187,1730.63
6031,-0.35440,1730.81
6032,-0.62574,1731.00
