Id,Group,Value
7880,B,63.464
7881,B,47.903
7882,B,53.699
7883,B,59.705
7884,B,52.566
7885,B,48.223
7886,B,52.644
7887,B,49.385
7888,B,59.478
7889,B,56.978
7890,B,53.925
7891,B,52.158
7892,B,59.678
7893,B,61.886
7894,B,47.181
7895,B,56.599
7896,B,60.545
7897,B,53.527
7898,B,57.619
7899,B,62.820
7900,B,60.673
7901,B,48.068
7902,B,50.157
7903,B,52.392
7904,B,52.026
7905,B,56.946
7906,B,62.947
7907,B,57.711
7908,B,53.347
7909,B,61.628
7910,B,60.743
7911,B,54.393
7912,B,60.168
7913,B,57.943
7914,B,54.195
7915,B,54.661
7916,B,52.466
7917,B,47.431
7918,B,56.815
7919,B,42.027
7920,B,48.899
7921,B,56.070
7922,B,61.285
7923,B,58.991
7924,B,49.388
7925,B,57.804
7926,B,48.034
7927,B,49.679
7928,B,51.966
7929,B,64.797
7930,B,52.225
7931,B,51.429
7932,B,46.967
7933,B,53.150
7934,B,48.787
7935,B,47.634
7936,B,61.048
7937,B,55.360
7938,B,46.112
7939,B,55.155
7940,B,51.167
7941,B,56.010
7942,B,59.425
7943,B,53.386
7944,B,51.863
7945,B,58.955
7946,B,50.837
7947,B,52.003
7948,B,47.144
7949,B,48.861
7950,B,60.443
7951,B,50.889
7952,B,58.037
7953,B,47.484
7954,B,47.015
7955,B,56.418
7956,B,54.001
7957,B,47.223
7958,B,56.393
7959,B,55.858
7960,B,55.589
7961,B,51.030
7962,B,56.786
7963,B,50.032
7964,B,52.909
7965,B,45.916
7966,B,53.126
7967,B,59.643
7968,B,53.293
7969,B,62.267
7970,B,56.100
7971,B,65.952
7972,B,59.257
7973,B,59.012
7974,B,63.328
7975,B,47.527
7976,B,50.981
7977,B,47.364
7978,B,64.136
7979,B,54.791
7980,B,52.718
7981,B,46.445
7982,B,48.482
7983,B,46.723
7984,B,50.918
7985,B,53.817
7986,B,63.967
7987,B,55.610
7988,B,40.799
7989,B,55.045
7990,B,61.799
7991,B,65.770
7992,B,63.383
7993,B,57.571
7994,B,50.931
7995,B,51.522
7996,B,56.579
7997,B,53.330
7998,B,58.698
7999,B,52.742
8000,B,47.802
8001,B,49.744
8002,B,45.431
8003,B,46.542
8004,B,54.591
8005,B,51.193
8006,B,52.130
8007,B,56.000
8008,B,66.256
8009,B,55.708
8010,B,59.670
8011,B,57.162
8012,B,60.704
8013,B,55.274
8014,B,44.647
8015,B,62.032
8016,B,61.443
8017,B,52.344
8018,B,54.386
8019,B,58.105
8020,B,56.592
8021,B,49.906
8022,B,58.142
8023,B,53.841
8024,B,58.309
8025,B,56.016
8026,B,51.207
8027,B,61.415
8028,B,54.842
8029,B,62.994
8030,B,60.932
8031,B,68.694
8032,B,52.506
8033,B,52.166
8034,B,61.357
8035,B,48.429
8036,B,56.736
8037,B,52.164
8038,B,55.999
8039,B,43.386
8040,B,56.890
8041,B,55.028
8042,B,64.612
8043,B,62.161
8044,B,58.776
8045,B,55.773
8046,B,49.883
8047,B,60.415
8048,B,59.138
8049,B,60.459
8050,B,58.164
8051,B,60.407
8052,B,54.908
8053,B,62.755
8054,B,48.108
8055,B,51.616
8056,B,50.470
8057,B,47.367
8058,B,50.804
8059,B,55.357
8060,B,50.768
8061,B,66.119
8062,B,53.141
8063,B,58.700
8064,B,54.749
8065,B,55.206
8066,B,51.475
8067,B,60.735
8068,B,53.386
8069,B,57.634
8070,B,60.661
8071,B,58.571
8072,B,68.714
8073,B,54.169
8074,B,54.744
8075,B,59.550
8076,B,62.128
8077,B,54.192
8078,B,57.041
8079,B,56.876
8080,B,46.176
8081,B,50.350
8082,B,40.400
8083,B,58.812
8084,B,59.643
8085,B,56.609
8086,B,63.619
8087,B,52.213
8088,B,66.849
8089,B,59.917
8090,B,52.170
8091,B,52.357
8092,B,58.414
8093,B,57.957
8094,B,52.957
8095,B,42.517
8096,B,60.755
8097,B,41.921
8098,B,68.290
8099,B,51.597
8100,B,57.003
8101,B,52.340
8102,B,64.272
8103,B,55.572
8104,B,56.248
8105,B,58.646
8106,B,57.157
8107,B,45.171
8108,B,62.698
8109,B,54.033
8110,B,59.140
8111,B,53.189
8112,B,61.878
8113,B,45.372
8114,B,48.085
8115,B,48.770
8116,B,60.645
8117,B,54.037
8118,B,54.997
8119,B,47.122
8120,B,53.974
8121,B,49.691
8122,B,62.081
8123,B,50.156
8124,B,68.404
8125,B,59.451
8126,B,50.452
8127,B,54.671
8128,B,52.853
8129,B,63.339
8130,B,56.654
8131,B,50.742
8132,B,59.995
8133,B,55.172
8134,B,48.817
8135,B,46.372
8136,B,54.696
8137,B,48.182
8138,B,53.694
8139,B,52.174
8140,B,60.260
8141,B,49.672
8142,B,53.240
8143,B,51.787
8144,B,57.525
8145,B,56.042
8146,B,61.781
8147,B,52.827
8148,B,47.340
8149,B,62.596
8150,B,51.391
8151,B,55.214
8152,B,50.806
8153,B,42.105
8154,B,49.899
8155,B,52.679
8156,B,50.189
8157,B,59.229
8158,B,52.271
8159,B,50.852
8160,B,43.465
8161,B,50.914
8162,B,48.267
8163,B,51.080
8164,B,54.696
8165,B,49.664
8166,B,62.576
8167,B,55.737
8168,B,49.070
8169,B,54.233
8170,B,53.683
8171,B,66.678
8172,B,54.510
8173,B,45.063
8174,B,58.972
8175,B,61.178
8176,B,59.860
8177,B,48.520
8178,B,60.897
8179,B,59.958
8180,B,53.487
8181,B,54.380
8182,B,62.670
8183,B,50.333
8184,B,65.256
8185,B,60.708
8186,B,61.093
8187,B,63.813
8188,B,51.826
8189,B,57.934
8190,B,59.441
8191,B,49.742
8192,B,45.335
8193,B,47.627
8194,B,64.465
8195,B,56.159
8196,B,62.799
8197,B,47.613
8198,B,59.623
8199,B,54.202
8200,B,50.248
8201,B,53.772
8202,B,59.968
8203,B,50.629
8204,B,59.753
8205,B,60.109
8206,B,59.699
8207,B,54.862
8208,B,52.838
8209,B,54.860
8210,B,59.374
8211,B,60.134
8212,B,57.598
8213,B,58.712
8214,B,49.450
8215,B,60.299
8216,B,56.583
8217,B,56.404
8218,B,54.124
8219,B,46.308
8220,B,56.757
8221,B,61.293
8222,B,52.072
8223,B,59.370
8224,B,46.593
8225,B,51.970
8226,B,53.647
8227,B,60.764
8228,B,60.521
8229,B,47.062
8230,B,45.860
8231,B,53.546
8232,B,61.678
8233,B,57.477
8234,B,59.047
8235,B,49.046
8236,B,51.206
8237,B,51.320
8238,B,59.379
8239,B,48.890
8240,B,54.492
8241,B,55.971
8242,B,56.063
8243,B,43.678
8244,B,46.642
8245,B,45.482
8246,B,57.096
8247,B,58.380
8248,B,59.691
8249,B,61.561
8250,B,49.568
8251,B,66.617
8252,B,50.940
8253,B,60.638
8254,B,53.851
8255,B,52.022
8256,B,59.932
8257,B,50.993
8258,B,56.778
8259,B,66.098
8260,B,55.535
8261,B,47.833
8262,B,64.646
8263,B,61.619
8264,B,52.585
8265,B,50.001
8266,B,45.071
8267,B,60.895
8268,B,44.287
8269,B,47.943
8270,B,61.514
8271,B,58.525
8272,B,47.332
8273,B,62.549
8274,B,57.430
8275,B,55.256
8276,B,64.404
8277,B,58.388
8278,B,56.672
8279,B,59.692
8280,B,45.716
8281,B,60.393
8282,B,64.609
8283,B,55.042
8284,B,52.708
8285,B,57.368
8286,B,60.484
8287,B,60.581
8288,B,52.591
8289,B,54.331
8290,B,49.670
8291,B,61.318
8292,B,48.736
8293,B,57.172
8294,B,55.582
8295,B,59.738
8296,B,58.734
8297,B,51.279
8298,B,62.118
8299,B,51.523
8300,B,53.151
8301,B,56.981
8302,B,56.182
8303,B,60.567
8304,B,47.540
8305,B,58.248
8306,B,57.216
8307,B,57.132
8308,B,55.365
8309,B,56.160
8310,B,58.709
8311,B,50.669
8312,B,48.011
8313,B,38.787
8314,B,44.771
8315,B,57.505
8316,B,61.088
8317,B,61.821
8318,B,53.404
8319,B,53.310
8320,B,60.524
8321,B,57.926
8322,B,54.221
8323,B,45.019
8324,B,48.803
8325,B,55.449
8326,B,47.042
8327,B,57.005
8328,B,57.189
8329,B,66.392
8330,B,48.077
8331,B,55.168
8332,B,48.678
8333,B,56.616
8334,B,47.555
8335,B,51.990
8336,B,61.900
8337,B,55.647
8338,B,48.674
8339,B,53.902
8340,B,59.131
8341,B,56.808
8342,B,53.465
8343,B,60.294
8344,B,46.060
8345,B,63.742
8346,B,55.936
8347,B,60.077
8348,B,46.416
8349,B,64.873
8350,B,43.813
8351,B,50.794
8352,B,49.247
8353,B,49.298
8354,B,49.992
8355,B,63.289
8356,B,57.768
8357,B,58.472
8358,B,46.196
8359,B,49.997
8360,B,54.102
8361,B,53.657
8362,B,49.354
8363,B,56.508
8364,B,59.915
8365,B,46.909
8366,B,49.896
8367,B,57.656
8368,B,50.795
8369,B,57.572
8370,B,52.161
8371,B,50.713
8372,B,56.676
8373,B,53.953
8374,B,49.664
8375,B,46.957
8376,B,50.927
8377,B,53.355
8378,B,52.076
8379,B,49.881
8380,B,54.436
8381,B,50.649
8382,B,51.635
8383,B,54.652
8384,B,52.966
8385,B,60.033
8386,B,48.046
8387,B,56.940
8388,B,52.450
8389,B,52.443
8390,B,54.666
8391,B,60.690
8392,B,49.415
8393,B,63.390
8394,B,58.854
8395,B,60.077
8396,B,49.784
8397,B,48.845
8398,B,57.402
8399,B,55.962
8400,B,46.610
8401,B,51.215
8402,B,52.484
8403,B,58.229
8404,B,47.582
8405,B,50.982
8406,B,54.951
8407,B,50.666
8408,B,45.511
8409,B,63.339
8410,B,57.824
8411,B,54.006
8412,B,50.244
8413,B,55.995
8414,B,54.428
8415,B,54.574
8416,B,64.812
8417,B,55.370
8418,B,44.818
8419,B,52.019
8420,B,59.465
8421,B,60.420
8422,B,60.578
8423,B,56.624
8424,B,65.679
8425,B,58.169
8426,B,47.572
8427,B,57.822
8428,B,46.606
8429,B,53.398
8430,B,50.627
8431,B,51.263
8432,B,56.049
8433,B,56.936
8434,B,55.650
8435,B,48.656
8436,B,69.110
8437,B,67.806
8438,B,46.780
8439,B,57.181
8440,B,60.495
8441,B,64.457
8442,B,64.368
8443,B,55.257
8444,B,58.580
8445,B,47.837
8446,B,62.060
8447,B,46.260
8448,B,47.051
8449,B,57.778
8450,B,58.326
8451,B,41.194
8452,B,62.706
8453,B,54.078
8454,B,51.678
8455,B,48.695
8456,B,56.023
8457,B,57.637
8458,B,60.894
8459,B,64.962
8460,B,47.943
8461,B,50.896
8462,B,51.355
8463,B,50.754
8464,B,65.327
8465,B,52.864
8466,B,57.690
8467,B,43.987
8468,B,58.173
8469,B,66.004
8470,B,56.531
8471,B,57.822
8472,B,46.175
8473,B,53.786
8474,B,52.313
8475,B,52.421
8476,B,63.052
8477,B,62.650
8478,B,54.957
8479,B,54.555
8480,B,57.592
8481,B,57.495
8482,B,62.903
8483,B,55.183
8484,B,53.233
8485,B,50.888
8486,B,62.324
8487,B,53.637
8488,B,57.221
8489,B,57.124
8490,B,55.643
8491,B,61.884
8492,B,46.286
8493,B,57.027
8494,B,61.907
8495,B,62.786
8496,B,59.006
8497,B,42.534
8498,B,55.558
8499,B,48.166
8500,B,44.779
8501,B,55.368
8502,B,51.577
8503,B,45.638
8504,B,53.023
8505,B,54.284
8506,B,53.960
8507,B,51.209
8508,B,48.406
8509,B,60.748
8510,B,41.256
8511,B,47.547
8512,B,57.733
8513,B,51.206
8514,B,47.933
8515,B,56.740
8516,B,62.328
8517,B,56.377
8518,B,55.902
8519,B,63.183
8520,B,65.213
8521,B,48.600
8522,B,61.905
8523,B,45.709
8524,B,62.386
8525,B,39.287
8526,B,55.585
8527,B,49.990
8528,B,59.283
8529,B,54.866
8530,B,61.315
8531,B,58.242
8532,B,59.051
8533,B,53.534
8534,B,49.638
8535,B,63.429
8536,B,45.782
8537,B,46.986
8538,B,55.583
8539,B,63.609
8540,B,56.816
8541,B,61.832
8542,B,43.539
8543,B,54.277
8544,B,44.847
8545,B,50.574
8546,B,56.936
8547,B,52.620
8548,B,48.524
8549,B,56.010
8550,B,59.894
8551,B,52.954
8552,B,54.111
8553,B,53.546
8554,B,53.367
8555,B,61.055
8556,B,57.822
8557,B,45.777
8558,B,53.598
8559,B,61.407
8560,B,64.067
8561,B,50.995
8562,B,57.558
8563,B,65.024
8564,B,48.345
8565,B,60.199
8566,B,55.324
8567,B,54.380
8568,B,58.636
8569,B,62.037
8570,B,52.059
8571,B,55.807
8572,B,57.460
8573,B,50.129
8574,B,62.203
8575,B,61.054
8576,B,54.464
8577,B,59.733
8578,B,53.497
8579,B,49.847
8580,B,55.108
8581,B,53.010
8582,B,67.203
8583,B,69.904
8584,B,54.286
8585,B,46.751
8586,B,61.148
8587,B,49.131
8588,B,47.988
8589,B,54.807
8590,B,49.351
8591,B,62.212
8592,B,66.900
8593,B,58.796
8594,B,54.456
8595,B,53.507
8596,B,53.852
8597,B,62.125
8598,B,54.310
8599,B,53.209
8600,B,50.169
8601,B,57.228
8602,B,62.538
8603,B,65.265
8604,B,56.941
8605,B,59.034
8606,B,62.293
8607,B,67.872
8608,B,64.573
8609,B,61.377
8610,B,61.118
8611,B,45.072
8612,B,58.831
8613,B,58.741
8614,B,42.263
8615,B,56.423
8616,B,55.640
8617,B,50.057
8618,B,55.473
8619,B,60.858
8620,B,57.005
8621,B,55.680
8622,B,65.638
8623,B,51.419
8624,B,45.573
8625,B,47.667
8626,B,47.752
8627,B,54.805
8628,B,57.192
8629,B,55.151
8630,B,63.057
8631,B,51.240
8632,B,57.480
8633,B,58.288
8634,B,54.578
8635,B,63.943
8636,B,51.222
8637,B,55.134
8638,B,46.545
8639,B,62.157
8640,B,67.645
8641,B,52.211
8642,B,57.698
8643,B,66.940
8644,B,58.490
8645,B,54.486
8646,B,64.291
8647,B,43.132
8648,B,55.090
8649,B,57.211
8650,B,58.809
8651,B,42.022
8652,B,60.199
8653,B,46.789
8654,B,55.227
8655,B,52.542
8656,B,62.025
8657,B,60.374
8658,B,48.085
8659,B,55.929
8660,B,50.081
8661,B,62.194
8662,B,62.539
8663,B,67.297
8664,B,50.512
8665,B,57.679
8666,B,63.882
8667,B,42.959
8668,B,48.956
8669,B,59.661
8670,B,57.951
8671,B,55.386
8672,B,46.279
8673,B,62.502
8674,B,47.991
8675,B,47.552
8676,B,56.522
8677,B,57.448
8678,B,54.294
8679,B,60.217
8680,B,56.835
8681,B,62.140
8682,B,61.654
8683,B,51.696
8684,B,59.137
8685,B,51.831
8686,B,57.782
8687,B,49.431
8688,B,52.427
8689,B,45.732
8690,B,66.031
8691,B,49.630
8692,B,64.156
8693,B,56.002
8694,B,50.442
8695,B,56.697
8696,B,57.181
8697,B,71.620
8698,B,58.357
8699,B,57.704
8700,B,61.436
8701,B,63.205
8702,B,55.320
8703,B,49.208
8704,B,64.578
8705,B,47.821
8706,B,53.517
8707,B,51.046
8708,B,59.553
8709,B,63.606
8710,B,56.075
8711,B,66.071
8712,B,63.383
8713,B,41.958
8714,B,50.961
8715,B,48.432
8716,B,52.534
8717,B,64.160
8718,B,61.316
8719,B,50.758
8720,B,48.250
8721,B,44.123
8722,B,60.117
8723,B,48.355
8724,B,55.856
8725,B,45.051
8726,B,63.194
8727,B,55.245
8728,B,54.418
8729,B,57.286
8730,B,60.252
8731,B,56.118
8732,B,63.405
8733,B,60.176
8734,B,51.309
8735,B,57.924
8736,B,58.820
8737,B,60.668
8738,B,65.718
8739,B,56.403
8740,B,53.481
8741,B,52.884
8742,B,61.552
8743,B,47.458
8744,B,51.361
8745,B,61.955
8746,B,57.147
8747,B,57.150
8748,B,61.800
8749,B,50.023
8750,B,60.223
8751,B,56.476
8752,B,55.675
8753,B,48.810
8754,B,56.514
8755,B,44.459
8756,B,47.229
8757,B,52.063
8758,B,60.898
8759,B,54.761
8760,B,55.110
8761,B,57.287
8762,B,54.554
8763,B,54.269
8764,B,66.100
8765,B,53.691
8766,B,55.802
8767,B,58.923
8768,B,51.103
8769,B,55.778
8770,B,49.366
8771,B,63.705
8772,B,54.550
8773,B,57.220
8774,B,48.914
8775,B,67.844
8776,B,62.500
8777,B,46.658
8778,B,69.232
8779,B,59.987
8780,B,45.470
8781,B,46.273
8782,B,57.883
8783,B,51.495
8784,B,57.044
8785,B,46.692
8786,B,67.029
8787,B,52.604
8788,B,57.064
8789,B,50.843
8790,B,63.989
8791,B,55.330
8792,B,55.279
8793,B,57.631
8794,B,45.193
8795,B,48.519
8796,B,52.276
8797,B,48.953
8798,B,55.043
8799,B,43.326
8800,B,54.584
8801,B,51.325
8802,B,54.050
8803,B,56.804
8804,B,60.588
8805,B,48.910
8806,B,49.697
8807,B,60.660
8808,B,54.402
8809,B,63.143
8810,B,51.141
8811,B,64.437
8812,B,59.241
8813,B,57.762
8814,B,52.544
8815,B,48.991
8816,B,60.268
8817,B,47.746
8818,B,53.338
8819,B,53.540
8820,B,74.778
8821,B,58.232
8822,B,56.365
8823,B,57.718
8824,B,49.718
8825,B,51.276
8826,B,51.700
8827,B,53.502
8828,B,62.810
8829,B,50.671
8830,B,52.636
8831,B,54.372
8832,B,56.491
8833,B,47.734
8834,B,61.388
8835,B,59.697
8836,B,51.186
8837,B,44.327
8838,B,55.957
8839,B,46.553
8840,B,59.233
8841,B,55.965
8842,B,62.208
8843,B,39.221
8844,B,60.333
8845,B,54.817
8846,B,60.725
8847,B,49.362
8848,B,55.267
8849,B,52.432
8850,B,60.144
8851,B,52.844
8852,B,39.274
8853,B,54.852
8854,B,53.908
8855,B,61.854
8856,B,60.749
8857,B,48.532
8858,B,62.440
8859,B,59.885
8860,B,56.210
8861,B,54.452
8862,B,53.822
8863,B,52.817
8864,B,49.463
8865,B,65.490
8866,B,51.468
8867,B,50.439
8868,B,61.675
8869,B,63.021
8870,B,54.831
8871,B,56.725
8872,B,59.756
8873,B,58.740
8874,B,50.302
8875,B,62.387
8876,B,64.661
8877,B,53.680
8878,B,55.261
8879,B,54.549
8880,B,55.901
8881,B,50.453
8882,B,61.607
8883,B,65.113
8884,B,45.368
8885,B,50.035
8886,B,48.762
8887,B,55.631
8888,B,59.214
8889,B,50.133
8890,B,53.608
8891,B,50.019
8892,B,54.074
8893,B,62.471
8894,B,55.382
8895,B,59.959
8896,B,61.742
8897,B,52.713
8898,B,60.091
8899,B,58.384
8900,B,46.366
8901,B,52.148
8902,B,53.309
8903,B,61.045
8904,B,57.552
8905,B,58.893
8906,B,63.471
8907,B,49.273
8908,B,50.427
8909,B,57.243
8910,B,54.583
8911,B,36.060
8912,B,46.309
8913,B,49.127
8914,B,51.269
8915,B,45.136
8916,B,48.049
8917,B,55.635
8918,B,63.030
8919,B,54.878
8920,B,55.394
8921,B,59.503
8922,B,62.528
8923,B,60.702
8924,B,54.957
8925,B,44.622
8926,B,68.718
8927,B,55.534
8928,B,59.851
8929,B,49.389
8930,B,54.348
8931,B,65.114
8932,B,45.658
8933,B,52.162
8934,B,47.547
8935,B,48.975
8936,B,65.517
8937,B,52.031
8938,B,54.333
8939,B,55.658
8940,B,45.861
8941,B,56.697
8942,B,52.479
8943,B,57.436
8944,B,53.497
8945,B,59.184
8946,B,54.474
8947,B,47.527
8948,B,59.668
8949,B,53.037
8950,B,49.032
8951,B,68.685
8952,B,53.022
8953,B,51.463
8954,B,58.092
8955,B,64.592
8956,B,51.398
8957,B,45.333
8958,B,45.834
8959,B,68.342
8960,B,54.215
8961,B,42.114
8962,B,56.518
8963,B,55.013
8964,B,48.457
8965,B,53.270
8966,B,61.672
8967,B,57.263
8968,B,50.101
8969,B,54.600
8970,B,56.826
8971,B,51.753
8972,B,54.512
8973,B,52.642
8974,B,47.395
8975,B,43.537
8976,B,62.587
8977,B,53.698
8978,B,58.383
8979,B,55.825
8980,B,59.265
8981,B,52.037
8982,B,64.202
8983,B,47.995
8984,B,35.672
8985,B,60.736
8986,B,58.672
8987,B,51.468
8988,B,42.939
8989,B,55.703
8990,B,48.487
8991,B,48.347
8992,B,54.008
8993,B,51.777
8994,B,59.801
8995,B,49.299
8996,B,64.368
8997,B,55.609
8998,B,54.456
8999,B,53.042
9000,B,55.034
9001,B,53.526
9002,B,59.433
9003,B,42.633
9004,B,60.628
9005,B,49.409
9006,B,60.184
9007,B,43.140
9008,B,57.214
9009,B,59.667
9010,B,52.341
9011,B,55.427
9012,B,62.832
9013,B,55.553
9014,B,54.895
9015,B,67.553
9016,B,59.101
9017,B,49.968
9018,B,58.508
9019,B,54.703
9020,B,59.089
9021,B,53.584
9022,B,52.236
9023,B,48.358
9024,B,70.056
9025,B,62.029
9026,B,58.204
9027,B,63.584
9028,B,61.105
9029,B,58.219
9030,B,59.214
9031,B,48.631
9032,B,57.761
9033,B,53.667
9034,B,48.836
9035,B,57.374
9036,B,41.454
9037,B,68.100
9038,B,58.770
9039,B,45.907
9040,B,49.847
9041,B,43.786
9042,B,51.457
9043,B,52.463
9044,B,55.089
9045,B,56.579
9046,B,58.718
9047,B,44.524
9048,B,52.378
9049,B,54.479
9050,B,60.372
9051,B,58.406
9052,B,44.887
9053,B,53.765
9054,B,55.618
9055,B,50.726
9056,B,52.020
9057,B,50.519
9058,B,60.847
9059,B,50.490
9060,B,46.309
9061,B,53.111
9062,B,59.391
9063,B,54.587
9064,B,60.759
9065,B,54.649
9066,B,56.993
9067,B,58.597
9068,B,48.231
9069,B,59.008
9070,B,42.597
9071,B,56.756
9072,B,53.040
9073,B,63.564
9074,B,47.858
9075,B,53.709
9076,B,57.792
9077,B,46.886
9078,B,60.909
9079,B,63.924
9080,B,47.808
9081,B,61.577
9082,B,53.928
9083,B,54.657
9084,B,60.730
9085,B,48.987
9086,B,39.242
9087,B,28.068
9088,B,51.999
9089,B,55.350
9090,B,62.451
9091,B,48.233
9092,B,60.664
9093,B,60.189
9094,B,46.068
9095,B,44.911
9096,B,55.896
9097,B,49.711
9098,B,41.696
9099,B,67.423
9100,B,61.135
9101,B,52.859
9102,B,60.157
9103,B,59.753
9104,B,53.143
9105,B,69.167
9106,B,58.543
9107,B,53.439
9108,B,62.881
9109,B,58.784
9110,B,49.184
9111,B,53.063
9112,B,49.811
9113,B,57.916
9114,B,61.442
9115,B,59.295
9116,B,55.412
9117,B,48.618
9118,B,53.073
9119,B,53.971
9120,B,52.941
9121,B,48.788
9122,B,50.517
9123,B,60.728
9124,B,52.582
9125,B,63.189
9126,B,50.761
9127,B,52.394
9128,B,57.460
9129,B,58.498
9130,B,56.760
9131,B,47.926
9132,B,58.962
9133,B,47.851
9134,B,52.161
9135,B,56.120
9136,B,57.023
9137,B,52.828
9138,B,58.141
9139,B,63.174
9140,B,60.244
9141,B,60.188
9142,B,59.930
9143,B,53.618
9144,B,58.311
9145,B,49.345
9146,B,56.328
9147,B,59.365
9148,B,51.305
9149,B,57.205
9150,B,49.069
9151,B,66.446
9152,B,53.126
9153,B,49.667
9154,B,66.999
9155,B,59.164
9156,B,53.784
9157,B,56.145
9158,B,47.931
9159,B,62.913
9160,B,59.010
9161,B,53.722
9162,B,56.073
9163,B,54.533
9164,B,60.117
9165,B,60.535
9166,B,51.538
9167,B,53.736
9168,B,58.523
9169,B,58.632
9170,B,60.130
9171,B,47.840
9172,B,58.523
9173,B,58.097
9174,B,56.756
9175,B,53.326
9176,B,62.642
9177,B,53.998
9178,B,70.731
9179,B,53.637
9180,B,66.130
9181,B,44.979
9182,B,62.924
9183,B,58.754
9184,B,44.132
9185,B,66.054
9186,B,46.632
9187,B,49.220
9188,B,54.246
9189,B,60.405
9190,B,58.586
9191,B,52.309
9192,B,60.854
9193,B,54.940
9194,B,51.839
9195,B,56.955
9196,B,58.633
9197,B,55.581
9198,B,60.953
9199,B,61.005
9200,B,71.824
9201,B,57.206
9202,B,49.265
9203,B,48.331
9204,B,49.717
9205,B,55.848
9206,B,53.053
9207,B,57.154
9208,B,67.286
9209,B,51.867
9210,B,50.900
9211,B,52.246
9212,B,66.132
9213,B,62.048
9214,B,61.449
9215,B,52.108
9216,B,50.650
9217,B,65.242
9218,B,48.554
9219,B,44.642
9220,B,55.868
9221,B,55.055
9222,B,58.441
9223,B,56.240
9224,B,58.387
9225,B,52.463
9226,B,50.869
9227,B,68.545
9228,B,60.912
9229,B,57.921
9230,B,59.417
9231,B,56.629
9232,B,55.473
9233,B,55.066
9234,B,56.009
9235,B,52.332
9236,B,65.891
9237,B,50.011
9238,B,58.026
9239,B,48.114
9240,B,53.957
9241,B,53.718
9242,B,58.540
9243,B,60.623
9244,B,55.327
9245,B,42.580
9246,B,58.013
9247,B,52.466
9248,B,54.809
9249,B,61.384
9250,B,49.940
9251,B,51.565
9252,B,64.886
9253,B,46.908
9254,B,52.762
9255,B,41.893
9256,B,43.687
9257,B,52.147
9258,B,42.831
9259,B,60.317
9260,B,61.625
9261,B,51.135
9262,B,55.228
9263,B,49.761
9264,B,46.663
9265,B,55.836
9266,B,58.354
9267,B,55.965
9268,B,53.641
9269,B,71.392
9270,B,54.450
9271,B,65.728
9272,B,62.028
9273,B,59.932
9274,B,37.089
9275,B,46.031
9276,B,63.873
9277,B,58.086
9278,B,46.834
9279,B,51.112
9280,B,60.010
9281,B,68.734
9282,B,47.359
9283,B,50.136
9284,B,55.459
9285,B,56.341
9286,B,65.115
9287,B,61.821
9288,B,59.466
9289,B,51.305
9290,B,50.181
9291,B,61.612
9292,B,55.791
9293,B,48.770
9294,B,63.376
9295,B,57.944
9296,B,45.472
9297,B,63.695
9298,B,53.715
9299,B,49.243
9300,B,50.777
9301,B,62.373
9302,B,57.662
9303,B,55.327
9304,B,68.036
9305,B,48.950
9306,B,50.947
9307,B,58.794
9308,B,46.842
9309,B,40.758
9310,B,49.355
9311,B,53.846
9312,B,49.848
9313,B,60.303
9314,B,60.090
9315,B,49.455
9316,B,46.056
9317,B,71.123
9318,B,62.359
9319,B,59.225
9320,B,62.929
9321,B,53.885
9322,B,59.049
9323,B,60.604
9324,B,54.343
9325,B,59.061
9326,B,48.634
9327,B,51.155
9328,B,51.377
9329,B,56.147
9330,B,48.952
9331,B,62.547
9332,B,55.039
9333,B,51.538
9334,B,45.270
9335,B,60.770
9336,B,56.594
9337,B,57.408
9338,B,46.434
9339,B,62.067
9340,B,53.636
9341,B,48.308
9342,B,54.448
9343,B,51.547
9344,B,68.156
9345,B,45.823
9346,B,53.433
9347,B,54.281
9348,B,38.418
9349,B,45.155
9350,B,49.603
9351,B,61.797
9352,B,57.292
9353,B,59.331
9354,B,63.740
9355,B,60.739
9356,B,58.075
9357,B,50.995
9358,B,56.371
9359,B,62.542
9360,B,59.043
9361,B,59.848
9362,B,52.103
9363,B,48.710
9364,B,52.948
9365,B,64.425
9366,B,63.792
9367,B,57.840
9368,B,55.713
9369,B,56.578
9370,B,50.176
9371,B,51.053
9372,B,67.449
9373,B,57.958
9374,B,45.054
9375,B,50.221
9376,B,51.047
9377,B,56.891
9378,B,54.329
9379,B,61.312
9380,B,61.545
9381,B,58.665
9382,B,50.125
9383,B,60.942
9384,B,57.810
9385,B,65.077
9386,B,61.903
9387,B,59.605
9388,B,40.852
9389,B,55.503
9390,B,56.350
9391,B,61.661
9392,B,54.207
9393,B,58.321
9394,B,56.850
9395,B,48.512
9396,B,53.374
9397,B,58.966
9398,B,60.199
9399,B,61.218
9400,B,47.164
9401,B,54.995
9402,B,57.680
9403,B,48.023
9404,B,57.469
9405,B,69.628
9406,B,50.291
9407,B,57.872
9408,B,53.665
9409,B,55.150
9410,B,49.350
9411,B,50.514
9412,B,58.917
9413,B,52.101
9414,B,54.888
9415,B,51.955
9416,B,55.443
9417,B,55.729
9418,B,52.811
9419,B,53.932
9420,B,54.499
9421,B,50.322
9422,B,47.775
9423,B,59.181
9424,B,49.958
9425,B,55.148
9426,B,47.871
9427,B,54.267
9428,B,56.848
9429,B,60.034
9430,B,56.296
9431,B,58.460
9432,B,54.892
9433,B,51.509
