Id,X,Y,Class
8042,-1.3597,-1.5046,A
8043,-0.5112,-1.2873,A
8044,-1.3628,-1.1176,A
8045,-2.0289,-1.6169,A
8046,-0.8481,-0.9640,A
8047,-1.8572,-0.5748,A
8048,-1.0774,-1.3529,A
8049,-1.0389,-0.0954,A
8050,-0.7607,-0.8169,A
8051,-1.3117,-1.6630,A
8052,-0.3768,-0.7237,A
8053,-0.6451,-0.9708,A
8054,-1.3382,-1.9560,A
8055,0.5755,-1.4820,A
8056,-1.2808,-1.2428,A
8057,-1.3325,-1.1656,A
8058,-1.5198,-0.6534,A
8059,-1.1621,-1.0555,A
8060,-2.0073,-1.5450,A
8061,-0.6599,-0.3453,A
8062,-0.7867,-1.4472,A
8063,-0.4525,-1.6455,A
8064,-1.1346,-1.6896,A
8065,-0.1843,-1.2696,A
8066,-1.2931,-0.7894,A
8067,0.0666,-0.8664,A
8068,-0.1501,-1.6135,A
8069,-0.8155,-1.8007,A
8070,-0.9906,-0.3036,A
8071,-2.5032,0.4203,A
8072,-2.2275,-0.5380,A
8073,-0.8844,-2.2772,A
8074,-0.8006,-0.9594,A
8075,0.4186,-1.9343,A
8076,-0.8903,-0.5143,A
8077,-0.0345,-1.4002,A
8078,-0.5055,-0.0273,A
8079,-2.5489,-0.2319,A
8080,-1.0033,-1.9916,A
8081,-1.6558,-0.3694,A
8082,-0.4748,-1.9442,A
8083,-0.9132,-1.2257,A
8084,-0.2620,-1.6649,A
8085,-2.3434,-1.1705,A
8086,-1.1990,-0.9562,A
8087,-1.6094,0.4639,A
8088,-1.1167,-1.8178,A
8089,-1.5841,-0.6018,A
8090,-1.5177,-1.2744,A
8091,-0.6792,-2.4016,A
8092,-0.3435,-1.8042,A
8093,-1.4347,-0.9671,A
8094,-0.0223,-0.7232,A
8095,-1.3890,-2.0550,A
8096,-0.8821,-0.1523,A
8097,-1.0038,-0.3704,A
8098,-0.4613,-0.0541,A
8099,0.0115,-1.0129,A
8100,-1.6799,-1.8603,A
8101,-0.8895,-0.9054,A
8102,-0.2019,-0.6525,A
8103,-0.8489,-1.7189,A
8104,-0.4227,-0.0250,A
8105,-1.7896,-1.7732,A
8106,-1.0578,-1.5797,A
8107,-0.1776,-2.2229,A
8108,-0.7196,-0.1424,A
8109,-1.1812,-0.3957,A
8110,0.0105,-1.5938,A
8111,-1.0797,0.1281,A
8112,-1.2111,-0.5622,A
8113,-1.4908,-1.7765,A
8114,-1.0463,-1.7403,A
8115,-1.3273,-0.6028,A
8116,-1.4422,-1.5512,A
8117,-1.6117,-1.5599,A
8118,-2.8178,-0.8838,A
8119,-1.3430,-0.5673,A
8120,-0.8682,-1.8505,A
8121,-1.0208,-1.0952,A
8122,-1.3734,-1.4383,A
8123,-0.6342,-1.2040,A
8124,-2.2371,-1.3631,A
8125,-0.8020,-0.7182,A
8126,-1.4496,-2.0292,A
8127,-1.8003,-2.7574,A
8128,0.4200,-0.5405,A
8129,-0.4658,-0.8391,A
8130,-0.5522,-0.3630,A
8131,-1.1098,-0.4884,A
8132,0.2312,-0.6668,A
8133,-1.0537,-0.6345,A
8134,-1.6851,-1.2226,A
8135,-1.0207,0.1798,A
8136,-1.0382,-1.0588,A
8137,-1.4121,-0.3328,A
8138,-0.9227,-1.5364,A
8139,-1.0082,-1.6556,A
8140,-0.1839,-0.2950,A
8141,-1.6636,-0.7453,A
8142,-1.6399,-1.2091,A
8143,-0.4202,-0.8870,A
8144,-1.8681,-0.8765,A
8145,-1.9224,-0.7526,A
8146,0.0711,-1.4901,A
8147,-2.8624,-0.5130,A
8148,0.2265,-1.0095,A
8149,-1.5907,-2.1721,A
8150,-1.3186,0.1768,A
8151,-0.4563,-0.5748,A
8152,-0.5229,-0.9264,A
8153,-1.3644,-0.9534,A
8154,-0.6730,-1.0106,A
8155,-1.8950,-0.8139,A
8156,-1.3175,-1.7424,A
8157,-0.1850,-0.0849,A
8158,-0.5451,-0.2772,A
8159,-1.0041,-1.8708,A
8160,-0.3402,-1.1736,A
8161,-1.3358,-1.1922,A
8162,-1.7397,-1.2574,A
8163,-0.3530,-0.7645,A
8164,-1.4219,-1.2929,A
8165,-0.4274,-0.7167,A
8166,-1.1285,-1.9143,A
8167,0.2589,-0.6482,A
8168,-1.1018,-1.3896,A
8169,-1.4977,-0.7724,A
8170,-0.8872,-1.4454,A
8171,-1.3380,-1.6600,A
8172,-1.1049,-0.0837,A
8173,-0.6666,-1.2511,A
8174,0.2165,-0.7355,A
8175,-2.0257,-0.6517,A
8176,-0.0160,-1.8181,A
8177,-1.0139,-1.5081,A
8178,-2.2069,-0.8443,A
8179,0.0556,1.4540,A
8180,-1.0161,-0.7652,A
8181,-0.8821,0.2098,A
8182,-0.8189,0.4504,A
8183,-1.9181,-0.9420,A
8184,-1.4887,-2.1583,A
8185,-1.5185,-1.1150,A
8186,0.5342,-0.7831,A
8187,-1.0382,-0.2837,A
8188,-1.0786,-1.9237,A
8189,-0.3702,0.1393,A
8190,0.0488,-1.3199,A
8191,-0.9439,-1.7257,A
8192,-1.9531,-1.6736,A
8193,-1.6121,-0.8178,A
8194,-0.2630,-0.6256,A
8195,-1.8664,-0.5539,A
8196,0.1338,-1.1253,A
8197,-1.1681,0.8095,A
8198,-0.0931,-2.4017,A
8199,-0.6201,-1.4485,A
8200,0.4925,-1.1578,A
8201,-1.5008,-0.4949,A
8202,-0.5548,-2.9474,A
8203,-0.8071,-0.9802,A
8204,-1.2314,-1.9899,A
8205,-0.4055,-0.6530,A
8206,-0.3661,-1.5781,A
8207,-1.0339,-3.0509,A
8208,0.2703,-0.5162,A
8209,-0.3903,-0.7856,A
8210,0.4343,-0.9733,A
8211,-2.0420,-1.2734,A
8212,-2.0467,-0.0202,A
8213,-2.3774,-1.6257,A
8214,-1.1937,-1.3607,A
8215,-0.7855,-1.7303,A
8216,-2.3046,-2.1258,A
8217,-1.2865,-0.5149,A
8218,-2.0592,-0.6682,A
8219,-0.5862,-1.7020,A
8220,0.2286,-0.9985,A
8221,-1.2123,-1.2163,A
8222,-1.3221,-1.1614,A
8223,-0.3280,-1.0940,A
8224,0.2414,-2.3839,A
8225,-0.9370,-1.9180,A
8226,-1.7796,-3.1676,A
8227,-1.3366,-0.2976,A
8228,-1.8744,-0.7714,A
8229,-1.3211,-1.6213,A
8230,-0.1753,-1.6663,A
8231,-1.6789,0.3583,A
8232,-1.2225,-1.7515,A
8233,-1.1973,-0.3972,A
8234,-0.6442,-1.6099,A
8235,-1.3049,-1.1728,A
8236,-1.4967,-0.2884,A
8237,-0.8700,-1.8621,A
8238,-0.7733,-0.4207,A
8239,-2.6243,-0.1099,A
8240,-2.0904,-0.2509,A
8241,0.4713,-0.9344,A
8242,-1.6602,-1.3945,A
8243,-1.1106,-0.0336,A
8244,-1.3707,-2.1702,A
8245,-1.7821,-1.3252,A
8246,0.1407,-0.7176,A
8247,0.0842,-0.8870,A
8248,-1.0440,-0.3481,A
8249,0.2004,-1.1856,A
8250,-1.3723,-1.0188,A
8251,-0.1760,-0.5233,A
8252,-0.8020,-0.9658,A
8253,-1.3589,-1.1663,A
8254,-1.7940,-1.5744,A
8255,-1.4205,-0.7383,A
8256,-1.6689,-0.2926,A
8257,-1.5157,-2.2588,A
8258,-0.5324,-0.4873,A
8259,-0.8705,-0.1253,A
8260,-0.6363,-1.3800,A
8261,0.1419,-1.0302,A
8262,-1.2175,-0.6937,A
8263,-0.8408,-1.0326,A
8264,0.1747,-1.6796,A
8265,-1.2349,-1.5766,A
8266,-0.9741,-1.4944,A
8267,-0.9405,-0.5905,A
8268,-1.6689,-0.7455,A
8269,-1.2144,-0.6543,A
8270,-0.6292,-0.6124,A
8271,-0.9924,-0.8317,A
8272,-1.7174,-2.2599,A
8273,-1.4200,-1.8269,A
8274,-0.9361,-1.5478,A
8275,-2.5970,-0.9381,A
8276,-1.2553,-0.0548,A
8277,-1.6519,-0.5968,A
8278,-0.4784,-0.0161,A
8279,-0.6174,-1.3974,A
8280,-1.0907,-1.8777,A
8281,-0.4927,-1.2473,A
8282,0.8257,0.5371,A
8283,-1.2794,-1.1941,A
8284,-1.0118,-0.2735,A
8285,-2.0083,-0.8935,A
8286,-1.4432,-0.2909,A
8287,-3.0632,-1.5570,A
8288,-0.8442,-1.0910,A
8289,-1.0124,-0.6018,A
8290,-0.4011,-1.0957,A
8291,-0.6622,-1.7050,A
8292,-1.1985,-0.9389,A
8293,-0.4596,-0.3508,A
8294,-0.7941,-2.3069,A
8295,-0.5542,-1.5390,A
8296,-0.9950,-0.5135,A
8297,-1.2956,-1.7053,A
8298,-1.2546,-1.0804,A
8299,-1.2524,-0.6021,A
8300,-1.0731,-1.5511,A
8301,-0.3524,-1.6248,A
8302,-1.0051,-1.0698,A
8303,-0.3903,0.0085,A
8304,-1.4906,-1.6960,A
8305,-0.8734,0.2619,A
8306,-1.5648,-1.0231,A
8307,-0.7743,-0.4132,A
8308,-1.3657,-1.5969,A
8309,-0.4943,-1.7781,A
8310,-0.6043,-1.3044,A
8311,-1.0435,-2.5839,A
8312,-1.2633,-0.7280,A
8313,-1.2091,-1.6175,A
8314,-0.2810,-0.6135,A
8315,-2.0898,-2.3665,A
8316,-0.2516,-1.0406,A
8317,-1.0564,-0.6936,A
8318,-0.6721,-0.6539,A
8319,-0.4538,-1.8236,A
8320,-0.2254,-0.6389,A
8321,-1.3945,-0.6270,A
8322,-1.2698,-1.3374,A
8323,0.2875,0.1837,A
8324,-0.9872,-2.0057,A
8325,-0.9617,-0.8395,A
8326,-0.3033,-0.5269,A
8327,-0.9430,-1.0739,A
8328,-1.2581,-0.3768,A
8329,-1.1386,-1.1546,A
8330,-0.9183,-2.1949,A
8331,-1.0008,-0.5715,A
8332,0.1853,-0.6768,A
8333,-1.8719,-1.5203,A
8334,-2.2588,0.4944,A
8335,-1.0068,-1.4643,A
8336,-1.0061,-1.3424,A
8337,-1.4084,-1.3488,A
8338,-1.6252,-0.6366,A
8339,-0.6265,-1.6644,A
8340,-1.0377,-0.4436,A
8341,-2.5938,-0.6190,A
8342,-0.5353,1.0204,A
8343,-0.0367,-1.2944,A
8344,-1.7411,-0.2776,A
8345,-0.9764,-1.4644,A
8346,-1.6979,-0.6110,A
8347,-1.6754,-0.3145,A
8348,-0.8817,-0.9177,A
8349,-1.1487,-1.0157,A
8350,-1.3534,-0.3681,A
8351,-0.4740,0.0929,A
8352,-0.4001,-0.8969,A
8353,-0.9454,-0.3613,A
8354,0.6370,-1.4151,A
8355,-1.4051,-1.0593,A
8356,-1.5377,-1.0965,A
8357,-0.9913,-1.0832,A
8358,-1.6505,0.0226,A
8359,-0.5170,-1.2481,A
8360,-1.2315,-1.3879,A
8361,-0.8269,-1.0865,A
8362,-1.1153,-0.7134,A
8363,-0.6890,-2.2096,A
8364,-0.2126,-1.9407,A
8365,-0.8970,-1.2211,A
8366,-1.8926,0.0620,A
8367,-0.6221,-0.6201,A
8368,-1.5071,-2.1992,A
8369,-0.6922,-1.1870,A
8370,-0.5997,-1.3227,A
8371,-1.5454,-1.8415,A
8372,-2.1576,-0.0648,A
8373,-2.2347,-0.6813,A
8374,-2.7201,-0.3835,A
8375,-0.3431,-1.1118,A
8376,-1.7176,-1.6664,A
8377,-1.5730,-1.1236,A
8378,-1.1112,-0.4965,A
8379,-0.3483,-0.5999,A
8380,-1.3816,-0.5967,A
8381,-1.9409,1.7324,A
8382,-0.4791,0.3662,A
8383,-0.1733,-1.3992,A
8384,-0.9247,-0.8884,A
8385,-1.2763,-1.0763,A
8386,0.0719,-1.3694,A
8387,-0.4935,-1.0880,A
8388,-1.7626,0.5087,A
8389,-1.1523,-0.7233,A
8390,-1.3805,-0.6885,A
8391,-1.0666,0.0520,A
8392,-0.4363,-0.4528,A
8393,-1.5060,-1.6405,A
8394,-0.2586,-0.1119,A
8395,-0.2903,-1.5879,A
8396,-1.8012,-1.6101,A
8397,-1.4232,-2.4604,A
8398,-0.1755,-1.8160,A
8399,-0.1088,-1.2450,A
8400,-0.6632,-0.1915,A
8401,-1.4349,-1.3670,A
8402,-1.1036,-0.5834,A
8403,-1.1759,-1.6340,A
8404,-0.9432,-0.9429,A
8405,0.5275,-1.0002,A
8406,-0.1685,-1.3903,A
8407,-1.0987,-1.5165,A
8408,-1.5106,-0.9627,A
8409,-2.0355,-0.4527,A
8410,-0.7700,-0.8301,A
8411,-1.0009,-1.5608,A
8412,-1.2698,-0.4129,A
8413,-2.7926,-1.1955,A
8414,-1.8261,-1.4711,A
8415,-1.6187,-1.7642,A
8416,-0.9284,-0.5425,A
8417,-1.2069,-1.1789,A
8418,-1.5492,0.3114,A
8419,-1.9660,-1.3794,A
8420,-1.3008,-0.9171,A
8421,-1.1185,-1.4320,A
8422,-2.2887,-0.2955,A
8423,-0.4340,-1.1835,A
8424,-0.5763,-1.7707,A
8425,-1.5888,-1.6618,A
8426,0.0761,-0.8144,A
8427,-0.4895,-1.4087,A
8428,-0.3229,-1.6878,A
8429,-2.0736,-1.8608,A
8430,-0.0457,-1.4838,A
8431,-1.6600,-1.5334,A
8432,-0.1648,-0.1531,A
8433,-0.4098,-0.7229,A
8434,-1.9682,-1.0707,A
8435,-1.0281,-0.3652,A
8436,-1.6044,-0.1728,A
8437,0.4085,-0.6813,A
8438,-0.1250,-1.0604,A
8439,0.1215,0.3957,A
8440,-0.3801,-0.9607,A
8441,-1.2788,-0.2464,A
8442,-1.0437,-1.0764,A
8443,-0.9836,-0.8855,A
8444,-0.3697,-2.4861,A
8445,-1.2518,0.0884,A
8446,-0.8170,-0.3516,A
8447,-0.0500,-1.6176,A
8448,-1.3817,-2.4327,A
8449,-0.1681,-1.4236,A
8450,-0.7863,0.5141,A
8451,-1.3793,-1.3683,A
8452,-0.8834,0.7731,A
8453,-0.8011,-0.6628,A
8454,-0.9103,-0.7048,A
8455,-0.8195,-0.7880,A
8456,-0.3854,-0.9167,A
8457,-1.0942,-0.9052,A
8458,-0.8911,-1.9778,A
8459,-0.7839,-0.2391,A
8460,-1.1854,-0.5064,A
8461,-0.8307,-0.2706,A
8462,-1.4216,-1.8769,A
8463,-1.1655,-0.8640,A
8464,0.2799,-2.1031,A
8465,-0.2087,-1.1256,A
8466,-0.0711,-0.5740,A
8467,-0.2307,-1.0245,A
8468,0.2417,-0.2281,A
8469,-1.0508,-1.0706,A
8470,-0.8655,-0.4921,A
8471,-1.9854,-2.1131,A
8472,-1.7829,-1.1105,A
8473,-1.7163,-1.7604,A
8474,-0.4953,-2.0275,A
8475,-0.7681,0.2405,A
8476,-1.0409,-0.2347,A
8477,-0.7835,-0.3485,A
8478,-1.7019,-0.4700,A
8479,-1.8253,-0.2420,A
8480,-1.7302,-0.5799,A
8481,-1.0204,-1.2342,A
8482,-2.5934,-2.0858,A
8483,-2.2375,-0.7787,A
8484,-0.4672,-0.4953,A
8485,0.0054,-1.1379,A
8486,-0.9731,-1.1571,A
8487,-1.3383,-1.1608,A
8488,-0.3210,-0.9254,A
8489,-0.6318,-0.7714,A
8490,-0.4107,-1.9188,A
8491,-0.4413,-0.6941,A
8492,0.2987,-1.2691,A
8493,-0.9997,-1.7742,A
8494,-0.6985,-0.9401,A
8495,-0.8684,-0.1570,A
8496,-1.0858,-0.7401,A
8497,-1.1515,-0.7414,A
8498,-0.6364,-2.3114,A
8499,-1.0447,-1.0974,A
8500,-0.4443,-1.3161,A
8501,0.1847,-0.7026,A
8502,-1.6759,-0.8768,A
8503,-0.3862,-0.5492,A
8504,-0.4544,-0.7308,A
8505,-0.2396,-0.1770,A
8506,-0.5557,-0.7884,A
8507,0.4210,-1.0209,A
8508,-1.0747,-1.6086,A
8509,-1.9930,-0.8343,A
8510,-0.8404,-0.2100,A
8511,-0.5774,-1.9938,A
8512,-1.0883,-0.3707,A
8513,-1.9387,-1.2841,A
8514,-1.0010,-1.2638,A
8515,-0.1449,-0.1992,A
8516,-0.2074,-1.1720,A
8517,0.2605,-1.2763,A
8518,-1.5219,-2.3380,A
8519,-0.2779,-2.6529,A
8520,-1.7222,-0.6142,A
8521,-1.9664,-1.1507,A
8522,-1.7042,-1.5054,A
8523,-0.9696,-1.8807,A
8524,-0.5802,-0.6331,A
8525,-0.3496,-1.3091,A
8526,0.0616,0.3913,A
8527,-2.0479,-1.5560,A
8528,-1.7371,-0.5943,A
8529,-2.2792,-0.8463,A
8530,-0.3494,-0.7559,A
8531,-1.8424,-0.2398,A
8532,-0.0482,-1.4959,A
8533,-0.8857,-1.1139,A
8534,-0.5657,-1.3067,A
8535,-1.8011,-0.9049,A
8536,-0.9547,-2.2482,A
8537,-0.8479,-0.9475,A
8538,-0.7028,-1.1222,A
8539,-1.3934,-1.4890,A
8540,-0.0090,-0.9331,A
8541,-0.9664,-0.8694,A
8542,-0.8761,-0.6579,A
8543,-0.1568,-1.1583,A
8544,-1.4041,-1.1688,A
8545,-1.4767,-2.4424,A
8546,-1.4358,-1.6032,A
8547,-0.9724,-1.3352,A
8548,-1.1143,-1.5749,A
8549,-0.9735,-0.3115,A
8550,-0.2847,-0.9991,A
8551,-1.3512,-1.4160,A
8552,-1.2423,-0.3191,A
8553,-0.9600,-0.6408,A
8554,-1.1881,-1.6641,A
8555,0.3169,-1.7456,A
8556,-0.8630,-1.3684,A
8557,-0.3062,-1.0639,A
8558,-0.4538,-0.9382,A
8559,-1.2492,-0.6605,A
8560,-0.5366,-2.4258,A
8561,-1.7339,0.1898,A
8562,-0.9879,-2.6033,A
8563,-0.6800,-1.3063,A
8564,-1.5383,-1.2798,A
8565,-0.6447,-0.5351,A
8566,-1.6710,-0.4656,A
8567,-0.0164,-1.5006,A
8568,-1.9615,-3.6872,A
8569,-0.6009,-0.3273,A
8570,-2.2383,-0.1731,A
8571,-2.4099,-2.2135,A
8572,-0.5469,-1.7579,A
8573,-1.8082,-0.6678,A
8574,-0.6859,0.0092,A
8575,-0.6532,-1.4558,A
8576,-0.3170,-1.3836,A
8577,-1.5725,-1.7399,A
8578,-1.5380,-1.7343,A
8579,-2.4224,-1.1048,A
8580,-1.2906,-1.5118,A
8581,-1.7093,-0.5528,A
8582,-0.7312,-0.6603,A
8583,-1.0387,-1.8747,A
8584,-0.9711,-1.3163,A
8585,-0.0304,-1.5736,A
8586,-1.7515,-1.5091,A
8587,-1.6745,-0.2501,A
8588,-1.0663,-0.9497,A
8589,-1.1246,-1.3647,A
8590,-1.1019,-1.1816,A
8591,-0.7975,-1.1064,A
8592,-1.9712,-1.0162,A
8593,-0.8164,-2.0346,A
8594,-1.3285,-1.8467,A
8595,0.1079,-1.9623,A
8596,-0.9236,-1.5677,A
8597,-0.2466,-0.9675,A
8598,-1.3071,-0.0083,A
8599,-1.0455,-0.1885,A
8600,-2.1889,-0.9887,A
8601,-0.9798,-1.7771,A
8602,0.2847,-0.4360,A
8603,-1.0614,-1.2834,A
8604,-2.0324,-0.2937,A
8605,-1.3157,-0.9114,A
8606,-2.0144,-1.4417,A
8607,-2.0067,-0.7512,A
8608,-0.4407,-1.7464,A
8609,-1.1025,-2.0179,A
8610,-1.9836,-0.7434,A
8611,-2.1186,-0.2345,A
8612,-1.1637,-1.0916,A
8613,-0.8159,-1.2549,A
8614,-2.2935,-1.1898,A
8615,-2.6849,-0.4326,A
8616,-1.9076,-2.0702,A
8617,0.0006,-0.6257,A
8618,-0.6912,-1.2091,A
8619,-0.7136,-0.5796,A
8620,-0.7039,-1.3661,A
8621,-0.3946,-1.0909,A
8622,-1.1546,-1.3482,A
8623,-0.1738,-1.2601,A
8624,-2.2027,-0.8791,A
8625,-1.4956,-0.8483,A
8626,-1.6084,-1.2902,A
8627,-0.7713,-0.8449,A
8628,-1.5992,-0.9514,A
8629,-0.1799,-0.7307,A
8630,-0.4583,-0.8488,A
8631,-0.3755,-1.5408,A
8632,-3.0864,-0.8425,A
8633,-0.4615,-0.6735,A
8634,-0.9988,-1.1546,A
8635,-0.2476,-1.7620,A
8636,-1.2191,-0.8064,A
8637,-2.3251,-1.9552,A
8638,-2.1807,-1.5550,A
8639,-2.0177,0.1673,A
8640,-1.3911,-1.7636,A
8641,-1.2421,-1.5209,A
8642,-0.4714,-1.3572,A
8643,-1.3356,-0.9726,A
8644,-0.9690,-1.4258,A
8645,-2.1461,-0.3052,A
8646,-0.6989,0.1827,A
8647,-2.6442,-0.2099,A
8648,-1.6879,-1.2958,A
8649,-0.6292,-1.4465,A
8650,-0.7588,-0.7136,A
8651,-1.2391,-1.0020,A
8652,0.7445,-0.9682,A
8653,-0.6596,-2.5634,A
8654,-0.9616,-1.4614,A
8655,-2.0075,-0.5943,A
8656,-0.9571,-0.7072,A
8657,-1.4383,-0.3503,A
8658,-1.2591,-1.7438,A
8659,-0.5193,-1.0506,A
8660,-1.3391,-1.2296,A
8661,-1.5710,-0.9030,A
8662,-0.6225,-1.3232,A
8663,-1.2373,-1.9983,A
8664,-1.8141,-2.1784,A
8665,-1.0044,-0.9799,A
8666,-0.8884,-0.4810,A
8667,-1.5515,-0.9316,A
8668,-1.5679,-0.9516,A
8669,-1.5827,-0.9845,A
8670,0.5292,-2.0109,A
8671,-0.8016,-1.4713,A
8672,-1.2698,-0.7489,A
8673,-0.6504,-1.0324,A
8674,-0.1286,-0.3354,A
8675,-1.5200,-0.9432,A
8676,-0.3044,-0.2789,A
8677,-0.6521,-1.6112,A
8678,-1.9390,-1.0788,A
8679,-0.2442,-0.5303,A
8680,-0.8426,-1.6130,A
8681,0.0940,-1.0757,A
8682,-1.6943,-0.5644,A
8683,-0.0597,-1.2526,A
8684,-0.8923,-1.2960,A
8685,-0.1249,-0.3771,A
8686,-0.9823,-1.3871,A
8687,-0.5886,-2.5063,A
8688,0.6444,-1.3111,A
8689,-0.5584,-1.3245,A
8690,-1.8145,-1.3730,A
8691,-0.5899,-0.7056,A
8692,-1.8389,-1.7831,A
8693,-1.6953,-1.0366,A
8694,0.2780,-0.9588,A
8695,-0.5607,-1.5655,A
8696,-0.9685,-0.5447,A
8697,-1.3698,-0.4550,A
8698,-2.2888,-1.0919,A
8699,-1.5636,-1.3350,A
8700,-0.3049,-0.6562,A
8701,-1.0862,-1.4154,A
8702,-0.5498,-1.6465,A
8703,-0.4629,-1.2575,A
8704,-2.1419,-0.7867,A
8705,-0.3683,-0.1605,A
8706,-0.1096,-1.3299,A
8707,-0.6494,0.1368,A
8708,-0.9115,-0.5360,A
8709,-2.1078,-0.2472,A
8710,-0.5511,-1.5822,A
8711,-1.3228,-0.7481,A
8712,-0.1823,-2.1776,A
8713,-0.6233,-1.2274,A
8714,-0.3294,-1.2631,A
8715,-0.4537,-1.1474,A
8716,-1.7530,-0.8566,A
8717,-0.0999,-0.7558,A
8718,-0.9043,-0.1016,A
8719,-1.9732,-1.2535,A
8720,0.3039,-1.4211,A
8721,-1.4569,0.0766,A
8722,-1.3912,0.2843,A
8723,-0.3776,-0.0274,A
8724,-1.3691,-1.1390,A
8725,-0.5025,-1.0149,A
8726,-1.0838,-2.0997,A
8727,-1.9276,-0.9541,A
8728,-0.4584,-1.1299,A
8729,-0.3497,0.2380,A
8730,-0.8196,-1.6051,A
8731,-1.2476,-2.0837,A
8732,-0.0802,-0.4075,A
8733,-1.1856,-1.5733,A
8734,-0.6627,-0.4471,A
8735,-1.1578,-0.6702,A
8736,0.6066,0.0009,A
8737,-0.6002,-1.5070,A
8738,-0.9990,-0.3811,A
8739,-2.4432,-0.2957,A
8740,-1.5525,-1.2290,A
8741,-1.2856,-2.3625,A
8742,-1.1222,-0.8152,A
8743,-0.0022,-1.0580,A
8744,-0.6899,-1.3150,A
8745,-0.1619,-2.2577,A
8746,-1.4497,-0.7867,A
8747,-1.6335,-0.4503,A
8748,-1.2293,-1.9671,A
8749,-1.4098,-1.1286,A
8750,-1.1549,-1.9907,A
8751,-1.1220,-0.4455,A
8752,-1.3248,-1.1877,A
8753,0.2025,-1.3009,A
8754,-1.1308,-1.1028,A
8755,0.5182,-1.0987,A
8756,-0.4763,-1.1213,A
8757,-0.9568,-0.4425,A
8758,-1.5499,-0.1963,A
8759,-1.4001,-0.3844,A
8760,-1.4690,-1.2820,A
8761,-0.4818,-0.7602,A
8762,-0.2453,-0.2469,A
8763,-1.9276,-1.0709,A
8764,-1.1008,-0.1089,A
8765,-1.2674,-1.1255,A
8766,-1.3047,-2.8731,A
8767,-0.9033,-1.1319,A
8768,-0.7797,-1.2122,A
8769,0.8251,-1.0555,A
8770,0.1249,-0.6299,A
8771,-0.8449,-0.8990,A
8772,-0.6312,-0.4805,A
8773,-0.1665,-1.0268,A
8774,-2.4550,-1.0498,A
8775,-0.1413,0.1257,A
8776,-1.3773,-1.4336,A
8777,-1.5064,-2.1076,A
8778,-1.5495,-0.7583,A
8779,-0.9900,-0.3376,A
8780,-1.3823,-1.1426,A
8781,-0.6964,-0.9228,A
8782,-0.4880,-1.1161,A
8783,-1.2586,-1.5373,A
8784,-0.2576,-2.2127,A
8785,-1.5211,-1.3469,A
8786,-0.0719,-1.8290,A
8787,0.0277,-0.4489,A
8788,-0.4469,-0.3582,A
8789,-0.4828,-0.2179,A
8790,-2.0677,-0.7515,A
8791,-0.0585,-1.4214,A
8792,-0.2921,-0.8455,A
8793,-1.2320,-0.2694,A
8794,-0.6340,-1.4426,A
8795,-0.0922,-0.4940,A
8796,-0.7841,-0.8822,A
8797,-1.4050,-0.7378,A
8798,-0.8955,-0.7123,A
8799,-1.4678,-1.5067,A
8800,-1.6097,-2.6215,A
8801,-0.5757,-1.7257,A
8802,-1.1295,-0.1868,A
8803,-1.1986,-0.6249,A
8804,-0.5281,-0.3925,A
8805,-1.1954,-0.8015,A
8806,-0.6185,-0.1872,A
8807,-0.3160,-0.1887,A
8808,-0.7804,-1.4205,A
8809,-0.2463,-0.8603,A
8810,-1.6987,0.7684,A
8811,-2.0926,-0.9888,A
8812,0.2546,-1.1239,A
8813,-0.4577,-1.3203,A
8814,-0.7644,-0.3924,A
8815,-0.1310,-1.0501,A
8816,-0.5420,0.1742,A
8817,-1.8202,-1.9084,A
8818,0.0138,-0.5093,A
8819,-2.4104,-0.6810,A
8820,-1.2075,-1.9083,A
8821,-0.6859,-1.2800,A
8822,-0.4547,-1.6430,A
8823,-1.3108,-1.8090,A
8824,-0.0197,-1.9179,A
8825,-1.0623,-1.6163,A
8826,-1.3382,-1.9714,A
8827,-0.7316,-1.7148,A
8828,-1.3072,-1.4524,A
8829,-0.4775,-0.4360,A
8830,-2.3587,-0.3832,A
8831,-0.5304,-2.5999,A
8832,-1.0368,-0.8676,A
8833,-2.3072,-1.3341,A
8834,-2.1248,-1.1950,A
8835,-0.9751,-1.3229,A
8836,-0.8873,-1.3248,A
8837,-1.3326,-0.2407,A
8838,-0.4356,-0.8547,A
8839,-0.9984,-1.3134,A
8840,-1.4596,-0.6057,A
8841,-1.3635,-0.5837,A
8842,-1.2424,-1.1619,A
8843,-1.4121,-0.5127,A
8844,-0.9078,-0.3055,A
8845,0.4545,-1.7188,A
8846,-1.0866,-1.1561,A
8847,-0.2052,-3.0217,A
8848,-0.9494,-0.7445,A
8849,-0.2386,-0.3894,A
8850,-1.3052,-1.6703,A
8851,-0.8535,-1.7992,A
8852,-0.7886,-0.3594,A
8853,-0.4911,-0.7655,A
8854,-0.7696,-0.4151,A
8855,-1.4051,-0.7273,A
8856,-1.8316,-0.8152,A
8857,-1.2120,-0.5963,A
8858,0.1257,-1.6648,A
8859,-0.3751,-0.1448,A
8860,-0.8113,-0.4678,A
8861,-1.0781,-1.6332,A
8862,-0.5105,-2.2001,A
8863,-2.0437,-0.3993,A
8864,-1.6836,-1.5849,A
8865,-1.0350,-1.0352,A
8866,-0.7703,-0.1694,A
8867,-0.5385,-1.3291,A
8868,-2.5112,-0.3092,A
8869,-0.1779,-1.6997,A
8870,-1.1441,0.4040,A
