Id,X,Y,Group,Weight
10538,-1.6456,-1.4913,Main,2.454
10539,0.3472,-0.2029,Main,0.070
10540,-0.2785,-0.9031,Main,0.251
10541,-0.9231,-1.3629,Main,1.258
10542,0.1842,0.2099,Main,0.039
10543,0.8688,0.1839,Main,0.160
10544,0.2537,1.2605,Main,0.320
10545,-1.3291,-2.1977,Main,2.921
10546,0.6755,-0.6046,Main,0.408
10547,-0.1789,-2.0394,Main,0.365
10548,1.3522,-0.2111,Main,0.285
10549,-0.1633,1.6426,Main,0.268
10550,-0.2087,1.0562,Main,0.220
10551,-1.1969,1.0102,Main,1.209
10552,-1.0005,0.6400,Main,0.640
10553,-2.8030,-0.1343,Main,0.376
10554,0.2076,0.3405,Main,0.071
10555,0.2013,-0.2219,Main,0.045
10556,-0.7790,0.0164,Main,0.013
10557,-0.4859,-0.8971,Main,0.436
10558,0.2330,0.2820,Main,0.066
10559,-0.2820,-0.3475,Main,0.098
10560,-0.5220,0.5515,Main,0.288
10561,-1.8034,-3.0086,Main,5.426
10562,0.1330,-0.3744,Main,0.050
10563,1.8800,0.0296,Main,0.056
10564,0.9902,0.7210,Main,0.714
10565,-0.1496,0.6558,Main,0.098
10566,-0.3945,0.9470,Main,0.374
10567,1.0292,0.4154,Main,0.428
10568,0.2611,-1.2301,Main,0.321
10569,0.7580,0.6350,Main,0.481
10570,0.1218,-0.3939,Main,0.048
10571,0.2945,-0.6561,Main,0.193
10572,0.7664,0.6572,Main,0.504
10573,-1.3061,-1.1383,Main,1.487
10574,0.2105,-0.1978,Main,0.042
10575,-1.4338,-1.2277,Main,1.760
10576,1.8092,0.8717,Main,1.577
10577,-1.4822,-0.0691,Main,0.102
10578,1.3675,0.3810,Main,0.521
10579,-0.6055,-1.0056,Main,0.609
10580,-0.9635,0.8167,Main,0.787
10581,1.1213,0.5537,Main,0.621
10582,1.4172,0.1208,Main,0.171
10583,1.1327,2.4068,Main,2.726
10584,-0.3839,-2.3178,Main,0.890
10585,0.4081,-0.6558,Main,0.268
10586,1.0983,-0.7529,Main,0.827
10587,-0.0486,-0.3056,Main,0.015
10588,-0.6755,1.3647,Main,0.922
10589,-0.5326,2.1477,Main,1.144
10590,1.2485,0.0645,Main,0.081
10591,-0.7140,-0.2327,Main,0.166
10592,-0.8528,0.2758,Main,0.235
10593,-0.0694,2.3686,Main,0.164
10594,1.5117,-0.7706,Main,1.165
10595,-2.0785,0.3600,Main,0.748
10596,-1.4840,0.4251,Main,0.631
10597,1.9519,-0.7575,Main,1.479
10598,1.5241,0.0292,Main,0.045
10599,1.6867,0.5518,Main,0.931
10600,-1.0889,-0.0127,Main,0.014
10601,-1.0866,-2.0083,Main,2.182
10602,0.4951,-0.0560,Main,0.028
10603,1.9168,0.5555,Main,1.065
10604,-0.6621,0.1486,Main,0.098
10605,0.3428,-0.9827,Main,0.337
10606,-0.7150,-0.6137,Main,0.439
10607,2.3142,1.0801,Main,2.500
10608,-1.0896,1.0064,Main,1.097
10609,-1.5140,0.7549,Main,1.143
10610,-0.0551,1.6893,Main,0.093
10611,0.9371,-2.0311,Main,1.903
10612,0.8108,0.9519,Main,0.772
10613,1.8233,0.0110,Main,0.020
10614,1.3673,0.2243,Main,0.307
10615,0.5560,0.4945,Main,0.275
10616,-0.6098,0.7033,Main,0.429
10617,0.2225,-0.2106,Main,0.047
10618,-1.1098,0.7913,Main,0.878
10619,0.1373,-0.5561,Main,0.076
10620,0.1522,0.6657,Main,0.101
10621,-0.4484,-1.6105,Main,0.722
10622,-0.8350,0.6221,Main,0.519
10623,0.0962,0.6527,Main,0.063
10624,-1.0241,-1.4518,Main,1.487
10625,0.3472,-0.2199,Main,0.076
10626,2.1782,0.3701,Main,0.806
10627,0.1860,-1.4052,Main,0.261
10628,0.7899,-0.5824,Main,0.460
10629,0.0475,-0.2367,Main,0.011
10630,-1.1344,0.7967,Main,0.904
10631,0.9773,0.4390,Main,0.429
10632,-0.1772,-0.1213,Main,0.021
10633,-1.6297,-0.5139,Main,0.837
10634,1.4925,1.1056,Main,1.650
10635,1.8303,-1.9176,Main,3.510
10636,-0.1383,-1.7078,Main,0.236
10637,1.1033,0.0601,Main,0.066
10638,1.4719,0.7730,Main,1.138
10639,-0.8976,-0.6833,Main,0.613
10640,0.7369,-0.4494,Main,0.331
10641,-0.1185,-0.7352,Main,0.087
10642,-1.1058,-1.6853,Main,1.864
10643,-0.9001,-1.1168,Main,1.005
10644,1.5486,-0.3136,Main,0.486
10645,-0.3975,1.2435,Main,0.494
10646,0.5088,0.2964,Main,0.151
10647,1.0789,0.3337,Main,0.360
10648,1.0633,-0.2490,Main,0.265
10649,-0.7163,0.0743,Main,0.053
10650,0.0430,-1.4492,Main,0.062
10651,1.1810,-2.6212,Main,3.096
10652,-1.8942,-0.0841,Main,0.159
10653,0.0806,-1.5336,Main,0.124
10654,1.6065,0.7370,Main,1.184
10655,1.2949,-0.0379,Main,0.049
10656,0.4494,1.0800,Main,0.485
10657,-1.7338,-0.0234,Main,0.041
10658,-1.4676,0.3201,Main,0.470
10659,1.3388,0.2070,Main,0.277
10660,0.1773,0.5205,Main,0.092
10661,-0.3578,-1.8480,Main,0.661
10662,2.7507,0.1109,Main,0.305
10663,0.9738,-0.8986,Main,0.875
10664,-1.5077,1.6128,Main,2.432
10665,-2.1525,-2.4005,Main,5.167
10666,-0.9886,1.1100,Main,1.097
10667,-1.0968,-0.0449,Main,0.049
10668,-0.0456,0.1775,Main,0.008
10669,0.6796,1.4918,Main,1.014
10670,1.9727,-1.2512,Main,2.468
10671,1.1072,-0.6894,Main,0.763
10672,1.0549,-0.9817,Main,1.036
10673,-0.0988,-0.6063,Main,0.060
10674,0.8183,-1.9894,Main,1.628
10675,-0.1498,-1.3738,Main,0.206
10676,-0.9075,0.7225,Main,0.656
10677,0.2894,0.8436,Main,0.244
10678,1.0894,-1.5723,Main,1.713
10679,1.6247,0.7362,Main,1.196
10680,0.5643,0.1340,Main,0.076
10681,0.0829,-2.6255,Main,0.218
10682,0.8045,-1.4973,Main,1.204
10683,-1.9040,-0.6536,Main,1.244
10684,1.0433,-0.3397,Main,0.354
10685,0.5818,-0.4610,Main,0.268
10686,-0.5157,-1.0931,Main,0.564
10687,0.1514,0.1400,Main,0.021
10688,1.3148,0.8263,Main,1.086
10689,0.6778,0.2668,Main,0.181
10690,0.6282,-1.2124,Main,0.762
10691,-1.1034,-1.7944,Main,1.980
10692,0.4749,-0.8689,Main,0.413
10693,-1.6015,-1.2450,Main,1.994
10694,-0.0348,0.9441,Main,0.033
10695,1.2927,0.0275,Main,0.036
10696,0.2270,-1.1170,Main,0.254
10697,0.4027,0.9328,Main,0.376
10698,-2.6430,-1.7407,Main,4.601
10699,-1.4955,-0.1833,Main,0.274
10700,0.7251,1.3180,Main,0.956
10701,-0.9100,-1.7559,Main,1.598
10702,0.2528,1.6968,Main,0.429
10703,-2.2772,-0.0118,Main,0.027
10704,-0.0717,0.2898,Main,0.021
10705,1.3509,0.3630,Main,0.490
10706,0.6047,-0.5901,Main,0.357
10707,-0.0742,-0.7238,Main,0.054
10708,0.1143,-0.2112,Main,0.024
10709,0.7891,-0.4103,Main,0.324
10710,-0.0836,-0.2903,Main,0.024
10711,-0.2028,0.0504,Main,0.010
10712,0.7651,-0.3810,Main,0.291
10713,-1.0357,-0.7758,Main,0.804
10714,0.6465,-0.0976,Main,0.063
10715,-1.4695,0.4562,Main,0.670
10716,-0.2205,-0.9772,Main,0.215
10717,-1.2490,0.5126,Main,0.640
10718,0.0036,-1.0555,Main,0.004
10719,0.8902,1.4513,Main,1.292
10720,-0.7320,-1.3019,Main,0.953
10721,0.8439,-1.4037,Main,1.185
10722,0.3550,0.6393,Main,0.227
10723,0.2474,-0.9428,Main,0.233
10724,-1.4332,-0.9889,Main,1.417
10725,0.3909,0.3482,Main,0.136
10726,-0.6291,0.6387,Main,0.402
10727,-1.3324,1.4439,Main,1.924
10728,-0.0927,1.0021,Main,0.093
10729,-1.1345,0.7200,Main,0.817
10730,-0.4428,-0.8491,Main,0.376
10731,-0.4790,-0.9464,Main,0.453
10732,-0.5480,0.0448,Main,0.025
10733,-0.4845,-0.6731,Main,0.326
10734,0.7139,-0.8081,Main,0.577
10735,1.1517,0.6588,Main,0.759
10736,0.4083,0.7648,Main,0.312
10737,-1.5414,0.0849,Main,0.131
10738,0.9410,0.2812,Main,0.265
10739,-1.4771,0.5555,Main,0.821
10740,-0.8209,1.1507,Main,0.945
10741,-1.6717,-1.3154,Main,2.199
10742,0.8349,0.7623,Main,0.636
10743,-0.4584,0.4962,Main,0.227
10744,-1.0333,-0.2035,Main,0.210
10745,1.1168,-0.9150,Main,1.022
10746,-1.4929,2.0692,Main,3.089
10747,0.4709,0.1624,Main,0.076
10748,-0.4949,0.8535,Main,0.422
10749,1.2685,0.6929,Main,0.879
10750,1.1976,-1.2490,Main,1.496
10751,-0.0476,0.3570,Main,0.017
10752,1.0341,2.1879,Main,2.262
10753,0.6942,1.5629,Main,1.085
10754,-0.1272,-0.0362,Main,0.005
10755,1.2613,1.0776,Main,1.359
10756,0.9411,0.9715,Main,0.914
10757,0.7897,-0.2855,Main,0.225
10758,-0.7050,-0.6296,Main,0.444
10759,-0.0911,-0.1053,Main,0.010
10760,0.9650,-0.6670,Main,0.644
10761,-0.7543,-1.0038,Main,0.757
10762,0.8762,-0.3657,Main,0.320
10763,0.2255,-0.6583,Main,0.148
10764,0.6742,-0.2575,Main,0.174
10765,1.0274,-0.0435,Main,0.045
10766,-0.4322,2.2724,Main,0.982
10767,1.0794,0.3152,Main,0.340
10768,1.5279,-1.6132,Main,2.465
10769,-1.1525,-0.9824,Main,1.132
10770,-0.3452,-1.4401,Main,0.497
10771,-1.9281,0.0773,Main,0.149
10772,-0.6692,0.9666,Main,0.647
10773,-0.7862,-0.1158,Main,0.091
10774,-0.2049,0.9902,Main,0.203
10775,0.5949,0.8211,Main,0.488
10776,1.2489,0.4819,Main,0.602
10777,0.5485,-0.0476,Main,0.026
10778,0.6367,1.6173,Main,1.030
10779,0.4595,0.6884,Main,0.316
10780,1.5372,-1.2729,Main,1.957
10781,-0.2619,-0.5779,Main,0.151
10782,1.5060,-0.5454,Main,0.821
10783,1.2747,-1.0103,Main,1.288
10784,0.6941,-0.2441,Main,0.169
10785,0.4423,0.0707,Main,0.031
10786,-0.8366,0.3437,Main,0.288
10787,1.0753,0.9645,Main,1.037
10788,-1.5915,0.0892,Main,0.142
10789,-0.3440,-1.2151,Main,0.418
10790,1.2357,2.1896,Main,2.706
10791,-0.8095,0.8870,Main,0.718
10792,1.0604,-1.2776,Main,1.355
10793,-0.9719,2.0651,Main,2.007
10794,-0.1833,1.0074,Main,0.185
10795,-0.0109,0.4228,Main,0.005
10796,-1.8895,0.0989,Main,0.187
10797,1.3525,-0.6027,Main,0.815
10798,1.0602,2.9338,Main,3.110
10799,-0.6225,-0.5550,Main,0.345
10800,1.2606,-0.7772,Main,0.980
10801,0.4736,-1.8713,Main,0.886
10802,2.0101,-0.7081,Main,1.423
10803,1.0642,-0.2286,Main,0.243
10804,-1.8319,1.7432,Main,3.193
10805,0.7454,-1.5332,Main,1.143
10806,1.4616,1.7164,Main,2.509
10807,-0.4966,-1.7330,Main,0.861
10808,0.5988,0.8406,Main,0.503
10809,0.4323,1.8511,Main,0.800
10810,1.1233,1.0757,Main,1.208
10811,0.7012,0.2302,Main,0.161
10812,-1.1922,-0.5980,Main,0.713
10813,-0.6468,-0.8807,Main,0.570
10814,-0.2088,1.5070,Main,0.315
10815,0.9021,-0.1356,Main,0.122
10816,-0.4095,-1.9274,Main,0.789
10817,-0.0772,-0.0870,Main,0.007
10818,-0.1657,0.3214,Main,0.053
10819,0.5667,1.8488,Main,1.048
10820,0.1982,-1.8505,Main,0.367
10821,1.3474,-1.1071,Main,1.492
10822,1.2794,-0.5566,Main,0.712
10823,-0.7354,-0.7389,Main,0.543
10824,0.3230,-0.2625,Main,0.085
10825,0.5340,0.3736,Main,0.200
10826,-2.8531,2.0382,Main,5.815
10827,0.8046,-0.1843,Main,0.148
10828,1.6147,-0.0122,Main,0.020
10829,2.0082,-0.3594,Main,0.722
10830,-0.1908,-0.4404,Main,0.084
10831,-1.4129,-1.3634,Main,1.926
10832,-0.2268,-1.6742,Main,0.380
10833,-0.5871,-1.5720,Main,0.923
10834,-0.3875,0.8888,Main,0.344
10835,-0.2473,0.4059,Main,0.100
10836,0.5281,-0.2510,Main,0.133
10837,-2.3088,0.8278,Main,1.911
10838,-0.3828,0.8657,Main,0.331
10839,-0.3537,-0.8981,Main,0.318
10840,0.1371,0.3625,Main,0.050
10841,-2.8770,0.5480,Main,1.577
10842,0.5704,0.1413,Main,0.081
10843,-0.9913,-0.2589,Main,0.257
10844,1.0343,-2.3892,Main,2.471
10845,0.7995,2.1487,Main,1.718
10846,0.4376,1.0407,Main,0.455
10847,0.2988,-1.0817,Main,0.323
10848,-0.4096,-0.1243,Main,0.051
10849,0.0949,0.7516,Main,0.071
10850,1.9190,-1.5159,Main,2.909
10851,-0.4551,-1.0461,Main,0.476
10852,1.1765,-0.6473,Main,0.762
10853,-0.0360,0.8531,Main,0.031
10854,1.1660,-0.7405,Main,0.863
10855,0.7508,-0.8789,Main,0.660
10856,1.0471,1.8656,Main,1.953
10857,0.8403,0.6511,Main,0.547
10858,-0.1409,-1.4515,Main,0.204
10859,-1.3454,0.2358,Main,0.317
10860,-2.5313,1.7164,Main,4.345
10861,0.6837,-0.4667,Main,0.319
10862,-0.3939,1.4672,Main,0.578
10863,-0.1239,-0.3564,Main,0.044
10864,-0.1352,0.5883,Main,0.080
10865,-0.6356,-2.7593,Main,1.754
10866,0.0159,-0.0851,Main,0.001
10867,-1.0607,-0.4992,Main,0.529
10868,-1.2686,-0.7466,Main,0.947
10869,-0.6454,1.4298,Main,0.923
10870,0.0141,0.4548,Main,0.006
10871,-0.9187,-0.0101,Main,0.009
10872,-1.2851,0.1628,Main,0.209
10873,1.7327,0.8109,Main,1.405
10874,-0.2515,0.0358,Main,0.009
10875,0.1459,-0.4003,Main,0.058
10876,-0.5787,-0.0554,Main,0.032
10877,-0.2010,-0.4723,Main,0.095
10878,-0.0009,1.0317,Main,0.001
10879,1.1205,1.0240,Main,1.147
10880,-0.7078,-0.6222,Main,0.440
10881,-0.6252,0.8048,Main,0.503
10882,-0.5638,-0.2809,Main,0.158
10883,-0.5371,-0.1142,Main,0.061
10884,-0.0803,-0.2652,Main,0.021
10885,-0.1277,1.0070,Main,0.129
10886,0.2948,0.4768,Main,0.141
10887,-0.0817,0.8744,Main,0.071
10888,0.2463,0.0204,Main,0.005
10889,0.1469,1.7378,Main,0.255
10890,0.8615,0.3674,Main,0.317
10891,-0.0180,1.9099,Main,0.034
10892,0.3136,-0.7598,Main,0.238
10893,0.6305,-1.2126,Main,0.765
10894,0.0644,-0.5564,Main,0.036
10895,3.0366,-1.0083,Main,3.062
10896,1.4837,-0.3251,Main,0.482
10897,-0.4048,-0.0869,Main,0.035
10898,-0.4793,-0.9255,Main,0.444
10899,0.5659,-2.4504,Main,1.387
10900,0.6263,-1.9461,Main,1.219
10901,-0.3127,2.4954,Main,0.780
10902,-0.3958,-0.3931,Main,0.156
10903,0.6154,0.6914,Main,0.426
10904,-2.2211,-0.2043,Main,0.454
10905,0.4610,-0.4301,Main,0.198
10906,-1.4504,0.9958,Main,1.444
10907,0.2680,0.1006,Main,0.027
10908,-0.2984,1.2777,Main,0.381
10909,-0.6270,-0.1679,Main,0.105
10910,-0.7527,1.1487,Main,0.865
10911,-0.8492,1.8972,Main,1.611
10912,-0.6807,-0.4168,Main,0.284
10913,-0.5523,-0.9134,Main,0.504
10914,-0.0674,1.3931,Main,0.094
10915,1.2459,0.0409,Main,0.051
10916,-0.0453,0.8788,Main,0.040
10917,-0.3501,0.2013,Main,0.070
10918,0.0371,-1.2935,Main,0.048
10919,-1.0170,3.0111,Main,3.062
10920,-1.7531,0.9231,Main,1.618
10921,-1.3312,-0.3582,Main,0.477
10922,0.4494,0.1171,Main,0.053
10923,-0.2303,-0.8846,Main,0.204
10924,-1.9977,-1.0341,Main,2.066
10925,-0.3281,-1.2891,Main,0.423
10926,0.3738,1.7926,Main,0.670
10927,1.3736,2.5367,Main,3.485
10928,0.8367,-0.9818,Main,0.822
10929,-0.3304,0.0722,Main,0.024
10930,0.0730,0.2759,Main,0.020
10931,0.1719,0.0522,Main,0.009
10932,-1.3373,-1.0177,Main,1.361
10933,-1.8071,0.3157,Main,0.570
10934,-1.1122,-1.1974,Main,1.332
10935,-0.0166,-0.7354,Main,0.012
10936,-0.2212,1.2315,Main,0.272
10937,-0.0366,0.1731,Main,0.006
10938,0.9826,1.5827,Main,1.555
10939,0.3262,0.0998,Main,0.033
10940,-1.5658,-0.6028,Main,0.944
10941,-0.3270,1.0090,Main,0.330
10942,0.4842,-1.8399,Main,0.891
10943,-0.9654,-0.1475,Main,0.142
10944,0.3315,-0.0948,Main,0.031
10945,-0.4975,-0.0898,Main,0.045
10946,-1.1879,1.3072,Main,1.553
10947,-0.6666,0.6817,Main,0.454
10948,0.1359,-1.0333,Main,0.140
10949,-1.3240,0.9069,Main,1.201
10950,0.8285,0.1891,Main,0.157
10951,-0.7754,-0.4436,Main,0.344
10952,-1.4762,0.3854,Main,0.569
10953,0.2695,-0.4911,Main,0.132
10954,0.7870,1.7422,Main,1.371
10955,2.0125,-1.3012,Main,2.619
10956,1.1453,0.2898,Main,0.332
10957,0.7263,2.0128,Main,1.462
10958,0.0380,-1.5969,Main,0.061
10959,1.2098,-1.6830,Main,2.036
10960,0.7208,-0.6207,Main,0.447
10961,0.3703,1.0756,Main,0.398
10962,1.7381,-0.6970,Main,1.211
10963,2.4899,-0.6797,Main,1.692
10964,1.2246,-1.3243,Main,1.622
10965,-1.7092,2.2467,Main,3.840
10966,0.6201,-0.1328,Main,0.082
10967,0.1999,0.4218,Main,0.084
10968,-0.2499,-1.2288,Main,0.307
10969,1.2985,-1.3983,Main,1.816
10970,0.7555,0.6583,Main,0.497
10971,0.1947,0.2418,Main,0.047
10972,0.0765,-0.1104,Main,0.008
10973,0.3889,1.3505,Main,0.525
10974,-0.3102,0.8934,Main,0.277
10975,0.1659,0.0287,Main,0.005
10976,0.0783,-0.8069,Main,0.063
10977,-0.4330,1.1886,Main,0.515
10978,0.1170,0.2850,Main,0.033
10979,0.0651,1.0471,Main,0.068
10980,-0.8915,0.5923,Main,0.528
10981,0.8772,0.8598,Main,0.754
10982,0.8122,-0.3606,Main,0.293
10983,-0.4118,-0.5196,Main,0.214
10984,-1.0567,-0.2904,Main,0.307
10985,-0.6338,-0.3216,Main,0.204
10986,-0.2041,0.1914,Main,0.039
10987,-0.6762,1.1432,Main,0.773
10988,0.6455,-3.2780,Main,2.116
10989,-1.8088,-0.2423,Main,0.438
10990,-0.5042,1.0645,Main,0.537
10991,-1.3895,0.9943,Main,1.382
10992,0.2569,0.3262,Main,0.084
10993,-0.5869,0.7486,Main,0.439
10994,-0.0716,-0.8917,Main,0.064
10995,-0.9041,-1.4113,Main,1.276
10996,-0.2278,0.1410,Main,0.032
10997,1.3007,-0.8862,Main,1.153
10998,-1.1520,-1.1562,Main,1.332
10999,-0.9927,0.7130,Main,0.708
11000,-0.7715,1.4739,Main,1.137
11001,0.3089,-1.1037,Main,0.341
11002,-0.5368,-0.3275,Main,0.176
11003,0.7611,1.3303,Main,1.012
11004,-0.5722,0.2323,Main,0.133
11005,0.9718,-1.0519,Main,1.022
11006,0.0931,0.1433,Main,0.013
11007,1.3523,0.5205,Main,0.704
11008,0.2872,0.2076,Main,0.060
11009,1.1776,-0.5514,Main,0.649
11010,0.7861,0.7405,Main,0.582
11011,-0.3455,-1.1574,Main,0.400
11012,-1.7115,0.0095,Main,0.016
11013,-0.1441,-0.2936,Main,0.042
11014,0.8115,0.3515,Main,0.285
11015,-1.4650,0.9173,Main,1.344
11016,0.3474,1.5362,Main,0.534
11017,-0.3006,0.6646,Main,0.200
11018,1.1148,-1.6606,Main,1.851
11019,-0.5186,-1.1165,Main,0.579
11020,1.2059,-1.4730,Main,1.776
11021,0.4115,-0.2140,Main,0.088
11022,-1.1538,-0.8861,Main,1.022
11023,-0.1375,0.8802,Main,0.121
11024,1.3742,0.5315,Main,0.730
11025,-0.4533,1.1077,Main,0.502
11026,-0.6897,-0.5326,Main,0.367
11027,-0.6107,-0.6611,Main,0.404
11028,-2.1144,-1.2972,Main,2.743
11029,0.2230,2.3324,Main,0.520
11030,1.3192,-0.0641,Main,0.085
11031,-0.1319,0.3509,Main,0.046
11032,-1.0450,-2.9217,Main,3.053
11033,-1.2373,-0.5290,Main,0.654
11034,2.1038,-0.5441,Main,1.145
11035,0.7867,-0.5809,Main,0.457
11036,-0.2579,0.8191,Main,0.211
11037,0.2481,-0.8886,Main,0.221
11038,0.0277,1.1735,Main,0.033
11039,1.6944,0.0621,Main,0.105
11040,1.3664,-0.0624,Main,0.085
11041,-0.0104,-2.1574,Main,0.023
11042,0.9863,-1.2695,Main,1.252
11043,0.6476,-0.6265,Main,0.406
11044,-1.0117,0.5017,Main,0.508
11045,-0.2777,0.1972,Main,0.055
11046,-0.7171,0.5703,Main,0.409
11047,0.1195,1.0930,Main,0.131
11048,-1.7979,0.2980,Main,0.536
11049,2.8747,-0.9130,Main,2.624
11050,2.3907,0.9687,Main,2.316
11051,-1.3509,-1.9374,Main,2.617
11052,-0.3230,0.8728,Main,0.282
11053,-0.0427,0.0973,Main,0.004
11054,2.1164,-0.9919,Main,2.099
11055,0.1990,-0.8224,Main,0.164
11056,-0.6402,-0.2096,Main,0.134
11057,-1.9478,-0.3267,Main,0.636
11058,-0.2573,-0.0295,Main,0.008
11059,-0.6322,-0.3802,Main,0.240
11060,-1.8649,-0.0637,Main,0.119
11061,-1.5987,1.2419,Main,1.985
11062,-1.1223,0.5090,Main,0.571
11063,-1.1353,0.8827,Main,1.002
11064,-0.3007,0.7857,Main,0.236
11065,2.7981,0.9574,Main,2.679
11066,0.3221,0.2823,Main,0.091
11067,-0.0057,-0.3962,Main,0.002
11068,-1.4989,-1.0000,Main,1.499
11069,0.4732,-0.6934,Main,0.328
11070,-1.3166,-1.0393,Main,1.368
11071,-1.2493,0.1740,Main,0.217
11072,0.9151,0.5305,Main,0.485
11073,-2.5155,-0.5985,Main,1.506
11074,-0.9729,1.9715,Main,1.918
11075,0.2412,0.9387,Main,0.226
11076,1.1693,0.7450,Main,0.871
11077,1.5478,-0.4163,Main,0.644
11078,0.6283,-0.2564,Main,0.161
11079,-0.5988,0.7708,Main,0.462
11080,-0.1252,2.2324,Main,0.279
11081,-0.7364,0.3816,Main,0.281
11082,1.3232,0.0180,Main,0.024
11083,-0.8013,1.3362,Main,1.071
11084,1.0216,-0.3585,Main,0.366
11085,2.0876,0.6239,Main,1.302
11086,1.5332,1.0331,Main,1.584
11087,-0.3643,0.1842,Main,0.067
11088,1.9996,-0.4264,Main,0.853
11089,0.3539,-1.5216,Main,0.539
11090,-1.6123,-1.3070,Main,2.107
11091,-0.5881,-2.6755,Main,1.573
11092,-0.5035,-0.1625,Main,0.082
11093,0.2197,2.1195,Main,0.466
11094,1.4825,-0.4579,Main,0.679
11095,0.0708,0.6488,Main,0.046
11096,-0.6372,0.4929,Main,0.314
11097,0.7429,-0.1902,Main,0.141
11098,0.5555,1.1916,Main,0.662
11099,0.4315,0.1527,Main,0.066
11100,0.8870,0.1007,Main,0.089
11101,0.1814,-1.0363,Main,0.188
11102,1.6324,2.3635,Main,3.858
11103,1.0408,-1.2542,Main,1.305
11104,0.6020,-1.3394,Main,0.806
11105,1.3299,0.1800,Main,0.239
11106,0.4968,1.4062,Main,0.699
11107,0.9535,-0.8169,Main,0.779
11108,0.3198,0.3870,Main,0.124
11109,0.4784,-0.6895,Main,0.330
11110,0.3655,0.9767,Main,0.357
11111,-0.5311,0.6456,Main,0.343
11112,-2.0661,0.5961,Main,1.232
11113,0.0965,0.9458,Main,0.091
11114,-0.3368,-0.4117,Main,0.139
11115,-1.6286,-1.1519,Main,1.876
11116,-0.7674,-0.4683,Main,0.359
11117,-0.4615,0.2557,Main,0.118
11118,-1.6147,-1.3107,Main,2.116
11119,0.2440,-0.0096,Main,0.002
11120,0.2367,0.2813,Main,0.067
11121,1.5167,-1.5686,Main,2.379
11122,0.6398,-0.2365,Main,0.151
11123,0.6176,0.6441,Main,0.398
11124,-0.4953,-1.7136,Main,0.849
11125,1.5368,-0.1551,Main,0.238
11126,-0.1638,-1.1019,Main,0.180
11127,-0.6292,0.1122,Main,0.071
11128,-0.5568,-1.6087,Main,0.896
11129,-0.2655,-1.5239,Main,0.405
11130,0.1197,-0.7563,Main,0.091
11131,0.7073,-0.0044,Main,0.003
11132,0.7285,0.5531,Main,0.403
11133,0.1579,-1.1130,Main,0.176
11134,-2.7292,0.4319,Main,1.179
11135,0.0106,1.0173,Main,0.011
11136,2.0216,0.3099,Main,0.626
11137,-0.3450,-0.7186,Main,0.248
11138,-0.3578,0.5187,Main,0.186
11139,0.6504,2.5424,Main,1.653
11140,0.5745,-0.3640,Main,0.209
11141,0.1836,-1.2506,Main,0.230
11142,0.5454,-1.2475,Main,0.680
11143,0.0606,-0.6927,Main,0.042
11144,-1.6068,-0.7269,Main,1.168
11145,-0.6588,2.1962,Main,1.447
11146,1.5475,-0.8164,Main,1.263
11147,0.3976,-0.3222,Main,0.128
11148,0.0716,-0.9063,Main,0.065
11149,0.4653,-0.0654,Main,0.030
11150,-0.0113,0.0536,Main,0.001
11151,-0.1522,-1.5725,Main,0.239
11152,-0.6596,0.0903,Main,0.060
11153,-0.0309,-0.5296,Main,0.016
11154,-1.5547,1.5415,Main,2.397
11155,-0.2222,-2.4400,Main,0.542
11156,0.1611,-1.3135,Main,0.212
11157,-0.3066,0.0379,Main,0.012
11158,0.2266,-0.2412,Main,0.055
11159,0.4295,0.1443,Main,0.062
11160,0.9372,0.9883,Main,0.926
11161,0.8493,-0.9142,Main,0.776
11162,-0.3655,-0.2072,Main,0.076
11163,-0.4116,-0.8260,Main,0.340
11164,2.1256,-1.3880,Main,2.950
11165,0.8420,-1.2041,Main,1.014
11166,-0.0149,0.8473,Main,0.013
11167,0.6573,1.7553,Main,1.154
11168,-1.1995,-0.8857,Main,1.062
11169,-0.3178,-3.0388,Main,0.966
11170,-0.8571,0.5726,Main,0.491
11171,-0.8477,-0.9553,Main,0.810
11172,-0.2873,0.1874,Main,0.054
11173,1.2946,-1.4185,Main,1.836
11174,1.6397,-1.0156,Main,1.665
11175,-1.8028,-0.1527,Main,0.275
11176,-0.9508,-1.2219,Main,1.162
11177,0.2108,-0.2909,Main,0.061
11178,-0.0159,-0.6549,Main,0.010
11179,-0.0593,-0.1916,Main,0.011
11180,0.2688,-0.9163,Main,0.246
11181,-1.9181,0.7727,Main,1.482
11182,-0.3945,1.1281,Main,0.445
11183,0.9798,-1.0668,Main,1.045
11184,0.8805,-0.1446,Main,0.127
11185,0.6460,2.0637,Main,1.333
11186,0.6996,0.0959,Main,0.067
11187,1.0164,-1.0401,Main,1.057
11188,0.3746,0.1799,Main,0.067
11189,-0.3253,0.1010,Main,0.033
11190,-0.4690,-1.3082,Main,0.614
11191,1.1914,0.4810,Main,0.573
11192,0.3755,0.9648,Main,0.362
11193,-0.8935,1.7678,Main,1.579
11194,-0.1991,-0.5478,Main,0.109
11195,-0.0444,0.8387,Main,0.037
11196,-1.8895,-1.1556,Main,2.183
11197,1.5369,-0.3113,Main,0.479
11198,-0.3794,0.2880,Main,0.109
11199,0.2806,0.0921,Main,0.026
11200,1.3501,-0.3093,Main,0.418
11201,-0.1603,0.8671,Main,0.139
11202,-0.0483,0.7433,Main,0.036
